time,p1t0x,p1t0y,p2t0x,p2t0y,p3t0x,p3t0y,p4t0x,p4t0y,p5t0x,p5t0y,p6t0x,p6t0y,p1t1x,p1t1y,p2t1x,p2t1y,p3t1x,p3t1y,p4t1x,p4t1y,p5t1x,p5t1y,p6t1x,p6t1y
12:04:34.522,32,48,387,675,722,402,913,709,848,156,91,263,32,47,387,675,721,402,913,709,847,156,91,263,
12:04:34.614,32,48,387,675,913,709,722,402,848,156,786,673,31,47,386,674,912,709,721,401,848,155,785,672,
12:04:34.707,32,48,913,709,722,402,387,675,848,156,91,263,31,48,912,709,721,402,386,675,847,156,90,263,
12:04:34.800,32,48,913,709,722,402,387,675,848,156,786,673,32,48,913,708,722,402,387,675,848,155,786,673,
12:04:34.894,32,48,722,402,913,709,387,675,848,156,786,673,31,47,721,401,912,709,386,674,847,156,785,672,
12:04:34.986,32,48,387,675,722,402,913,709,848,156,786,673,31,47,387,674,721,402,913,709,848,155,785,673,
12:04:35.078,32,48,722,402,913,709,387,675,848,156,786,673,32,48,722,401,913,709,387,675,847,156,786,672,
12:04:35.172,32,48,913,709,722,402,387,675,848,156,786,673,31,48,912,708,721,402,386,675,848,155,785,672,
12:04:35.265,32,48,387,675,913,709,722,402,848,156,786,673,31,47,387,674,913,709,721,401,847,156,785,673,
12:04:35.359,32,48,722,402,913,709,387,675,848,156,786,673,32,48,722,401,913,709,386,674,848,155,786,672,
12:04:35.452,32,48,387,675,722,402,913,709,848,156,786,673,31,48,386,675,721,401,912,708,848,155,785,673,
12:04:35.544,32,48,722,402,913,709,387,675,848,156,786,673,31,47,722,402,913,708,387,674,847,156,786,672,
12:04:35.639,32,48,913,709,722,402,387,675,848,156,786,673,32,48,913,709,721,402,386,675,847,155,786,673,
12:04:35.734,32,48,722,402,387,675,913,709,848,156,786,673,31,47,722,401,386,675,912,708,848,156,786,672,
12:04:35.831,32,48,722,402,913,709,387,675,848,156,786,673,32,47,722,402,912,708,387,675,847,156,785,672,
12:04:35.925,32,48,913,709,387,675,722,402,848,156,786,673,32,48,913,708,387,675,722,401,848,155,786,672,
12:04:36.018,32,48,387,675,722,402,913,709,848,156,786,673,32,48,387,674,722,401,913,708,848,155,786,672,
12:04:36.110,32,48,914,709,387,675,722,402,848,156,786,673,31,48,914,708,387,675,721,401,848,155,786,672,
12:04:36.203,32,48,387,675,914,709,722,402,848,156,786,673,32,47,387,674,914,708,722,401,848,155,786,672,
12:04:36.297,32,48,914,709,722,401,387,675,848,156,924,97,32,48,914,708,722,400,387,674,848,155,924,96,
12:04:36.392,32,48,913,708,722,401,924,97,387,675,786,673,32,47,913,707,722,400,924,96,387,674,786,672,
12:04:36.484,32,48,913,708,722,401,831,625,924,97,848,156,31,47,912,707,721,400,830,624,923,96,847,155,
12:04:36.578,913,708,721,401,387,675,31,48,831,625,924,97,911,706,720,400,387,673,32,48,830,623,922,97,
12:04:36.672,33,48,911,706,721,401,388,674,830,624,846,155,34,49,908,703,719,400,388,672,828,622,843,155,
12:04:36.766,34,50,909,704,720,400,388,671,829,622,784,670,36,51,906,701,718,399,388,668,827,620,782,668,
12:04:36.858,907,702,718,400,37,51,826,621,389,669,95,264,904,699,716,399,38,51,824,619,389,667,95,263,
12:04:36.951,38,52,718,400,905,700,389,667,841,158,96,264,40,53,716,399,901,697,389,664,838,159,97,264,
12:04:37.044,40,54,901,697,716,399,822,618,97,264,838,159,44,56,897,693,714,398,819,615,100,264,835,160,
12:04:37.138,898,694,714,399,44,56,819,615,350,146,391,662,893,690,711,398,45,57,815,612,349,147,391,658,
12:04:37.231,893,690,46,58,815,613,391,658,173,388,711,398,888,686,47,60,811,610,391,654,176,387,708,397,
12:04:37.324,889,686,709,398,47,60,813,610,827,164,418,304,885,683,707,397,51,61,810,608,825,165,419,304,
12:04:37.417,708,398,886,684,392,653,809,609,729,277,106,266,705,398,881,680,392,650,805,607,726,278,107,266,
12:04:37.510,53,64,706,398,882,681,806,607,352,152,822,167,56,66,704,397,877,676,802,603,353,153,818,168,
12:04:37.604,878,677,704,397,57,66,353,153,803,604,394,646,873,672,702,396,62,69,355,155,799,601,395,641,
12:04:37.697,874,673,63,70,356,155,396,642,422,306,116,268,870,670,64,71,356,156,396,639,421,306,117,268,
12:04:37.789,65,71,870,670,701,396,796,599,686,422,356,157,69,74,864,665,698,395,791,596,683,421,357,159,
12:04:37.881,864,665,69,74,698,396,357,159,791,593,422,307,859,660,74,76,696,395,359,160,787,589,423,307,
12:04:37.975,859,660,74,77,696,395,125,270,423,307,121,242,853,655,76,79,692,394,126,270,422,307,122,242,
12:04:38.067,854,656,77,79,359,162,784,590,209,383,398,627,849,651,78,80,358,163,780,586,211,381,398,622,
12:04:38.159,79,81,359,163,848,651,690,393,128,271,780,587,84,83,362,164,845,648,690,392,132,271,778,584,
12:04:38.252,85,83,847,649,133,271,765,560,362,164,747,469,85,84,841,645,133,271,761,558,361,165,742,467,
12:04:38.344,85,85,841,645,775,582,133,271,686,392,361,165,86,86,837,641,771,579,134,271,683,391,360,166,
12:04:38.437,86,87,684,392,722,451,771,580,134,272,361,167,90,89,683,391,720,449,769,577,138,272,363,168,
12:04:38.532,894,137,854,128,874,614,763,562,96,87,671,416,889,139,850,130,869,610,760,559,101,89,669,415,
12:04:38.625,96,91,365,170,682,391,142,273,670,416,765,572,97,92,364,170,679,390,142,273,667,415,762,570,
12:04:38.718,97,93,365,171,886,141,143,273,679,390,668,415,100,95,366,172,880,143,146,273,677,389,666,414,
12:04:38.811,101,96,146,274,678,390,367,173,881,144,749,549,104,98,149,274,676,389,368,174,875,146,746,546,
12:04:38.904,759,568,105,97,876,146,665,414,676,389,746,546,756,565,108,98,871,147,663,413,674,388,743,543,
12:04:38.996,108,99,756,565,872,148,428,309,369,175,151,274,109,100,753,563,868,149,427,309,369,175,152,274,
12:04:39.089,109,101,754,564,369,176,153,275,673,388,742,543,112,102,752,561,370,176,156,274,672,386,740,540,
12:04:39.182,371,177,752,561,113,102,813,615,672,387,866,150,372,177,750,559,115,103,810,613,671,386,863,151,
12:04:39.276,750,560,158,275,372,178,671,387,116,103,863,152,747,558,158,275,371,178,669,386,116,103,860,152,
12:04:39.369,116,104,748,559,158,275,861,153,372,178,669,387,115,104,745,558,157,275,858,153,370,178,667,387,
12:04:39.462,116,104,371,179,747,558,858,154,157,275,668,387,119,105,372,179,747,557,857,154,159,275,668,386,
12:04:39.558,119,105,746,558,373,180,160,276,668,387,858,155,119,106,744,557,373,180,160,276,667,386,855,156,
12:04:39.651,119,107,745,557,856,156,161,276,372,180,430,310,120,108,743,555,853,157,162,276,372,180,430,310,
12:04:39.744,373,181,129,106,744,556,733,536,853,157,667,322,375,181,133,107,743,554,732,534,851,158,667,321,
12:04:39.838,125,109,743,554,376,182,852,158,667,386,166,277,126,109,741,552,376,182,849,158,665,385,166,277,
12:04:39.930,126,110,741,553,167,277,375,182,432,310,849,159,126,110,740,552,167,277,375,182,432,309,847,159,
12:04:40.023,127,110,741,552,376,183,849,160,168,277,665,385,128,110,739,551,376,183,847,160,169,277,664,384,
12:04:40.116,376,183,128,112,740,551,169,277,655,408,665,385,374,184,127,113,737,550,168,277,652,408,662,385,
12:04:40.209,128,113,737,551,662,386,168,278,375,185,431,311,132,114,735,549,661,385,171,278,377,186,432,311,
12:04:40.300,725,531,140,113,378,186,734,550,709,450,662,323,721,529,140,114,377,187,730,548,705,449,659,323,
12:04:40.390,722,530,140,114,731,548,743,215,377,187,171,279,723,528,145,115,732,546,743,215,380,187,176,279,
12:04:40.482,138,118,381,188,723,528,435,312,176,279,661,323,138,119,379,188,719,526,433,311,175,279,658,322,
12:04:40.574,146,117,720,527,380,189,744,214,729,545,690,434,147,118,717,525,379,189,741,214,726,543,687,433,
12:04:40.665,147,118,726,543,741,215,380,190,717,525,687,433,150,119,725,541,740,215,382,191,717,523,687,432,
12:04:40.758,143,123,382,191,726,542,717,524,656,323,180,280,145,124,382,191,724,540,715,522,654,322,182,280,
12:04:40.850,146,124,724,540,655,323,382,191,824,173,686,431,149,124,723,538,654,322,383,191,822,173,685,429,
12:04:40.942,384,192,715,522,149,125,685,430,655,323,738,217,380,191,711,522,144,124,681,429,651,322,734,216,
12:04:41.035,153,122,712,521,682,430,381,192,756,566,735,216,152,121,712,521,682,430,380,192,756,565,734,216,
12:04:41.127,144,124,380,192,819,174,682,430,712,521,181,280,144,124,380,192,819,174,682,430,711,521,181,280,
12:04:41.219,381,192,153,122,652,323,721,538,682,430,819,174,380,192,152,121,652,323,721,537,682,430,818,174,
12:04:41.313,145,124,381,192,819,174,652,323,713,522,683,431,146,124,381,192,819,174,652,323,713,521,683,430,
12:04:41.408,146,125,381,192,722,538,683,430,820,174,653,323,146,124,381,191,722,537,683,429,820,173,653,322,
12:04:41.501,147,124,382,192,820,174,722,538,183,280,683,430,146,123,381,191,819,173,721,538,182,279,682,430,
12:04:41.592,146,125,381,192,683,430,722,538,820,174,182,280,145,125,380,192,682,430,721,538,819,174,181,280,
12:04:41.685,146,125,381,192,722,538,820,174,683,430,644,405,145,124,380,191,721,538,819,174,682,430,643,405,
12:04:41.781,145,125,381,192,819,174,683,431,721,538,652,323,145,125,381,192,819,174,683,430,721,537,652,323,
12:04:41.875,145,125,381,192,819,174,683,431,722,538,652,323,145,125,381,192,819,173,683,430,722,537,652,322,
12:04:41.968,146,124,381,192,722,538,819,174,683,430,182,280,146,123,381,192,721,537,819,173,682,429,181,279,
12:04:42.059,146,124,381,192,722,538,182,280,819,174,683,430,145,123,381,191,722,537,182,279,819,173,683,429,
12:04:42.152,146,124,381,192,182,280,683,430,820,174,722,538,146,123,381,191,182,279,683,429,820,173,722,537,
12:04:42.245,146,124,381,192,820,174,722,538,182,280,683,430,145,124,380,192,819,174,721,537,181,280,682,430,
12:04:42.341,153,122,381,192,721,538,652,323,683,430,735,217,156,123,382,192,719,537,651,323,682,429,734,217,
12:04:42.432,149,126,382,193,711,521,682,430,652,323,185,281,151,127,383,194,711,520,682,430,652,323,187,281,
12:04:42.525,384,194,156,125,817,177,682,430,652,324,721,536,384,194,157,126,814,178,680,429,650,324,718,534,
12:04:42.617,153,129,384,195,651,324,710,519,188,282,680,429,150,129,381,194,648,323,706,518,185,281,676,428,
12:04:42.709,158,126,382,195,707,519,677,428,648,323,729,220,157,126,380,195,705,518,675,427,646,322,726,220,
12:04:42.801,150,129,381,195,808,179,705,517,721,105,2,493,153,130,382,195,806,180,704,515,720,106,6,491,
12:04:42.893,383,196,154,130,188,282,713,532,807,180,721,106,382,196,153,130,187,282,710,531,804,180,719,106,
12:04:42.984,161,129,381,196,702,516,673,427,644,324,187,282,163,130,381,197,700,514,671,426,642,324,189,282,
12:04:43.078,156,133,717,109,11,496,382,197,704,519,434,314,160,136,715,112,18,495,384,199,703,518,435,315,
12:04:43.169,18,495,160,136,384,200,716,112,700,514,798,186,24,493,163,137,386,201,715,113,698,512,795,187,
12:04:43.261,164,138,25,493,715,114,386,201,197,285,706,527,166,138,29,491,714,114,387,201,199,284,705,525,
12:04:43.353,30,492,388,202,174,136,200,285,715,114,698,511,30,490,386,202,173,136,198,285,711,115,694,509,
12:04:43.445,31,491,386,202,166,140,695,510,790,189,199,285,37,489,388,203,170,142,694,508,788,190,202,285,
12:04:43.538,170,142,37,489,388,204,202,286,694,509,639,326,171,143,41,487,388,205,203,286,692,507,637,326,
12:04:43.628,43,482,693,508,176,141,638,326,389,205,664,422,41,481,689,507,174,141,634,325,386,205,660,421,
12:04:43.719,41,487,170,144,689,507,386,205,781,193,660,421,48,485,173,145,688,505,387,206,778,194,659,419,
12:04:43.811,49,479,688,505,181,143,634,325,388,206,659,420,58,476,688,502,187,145,635,324,391,207,659,418,
12:04:43.902,58,477,688,503,635,325,187,147,742,181,660,419,54,476,683,502,630,325,183,147,736,181,655,418,
12:04:43.992,55,477,683,503,183,146,630,325,388,208,655,418,62,474,682,501,187,147,630,324,390,208,654,416,
12:04:44.083,62,475,683,501,187,147,630,325,390,209,655,417,67,474,682,500,190,149,629,325,391,210,654,416,
12:04:44.174,67,474,682,500,630,326,734,185,191,151,699,234,72,472,681,498,629,326,732,186,194,152,698,235,
12:04:44.265,73,473,681,499,630,327,192,151,638,499,394,212,69,473,676,499,626,327,189,151,633,499,390,212,
12:04:44.356,192,152,626,327,71,473,676,498,390,212,634,500,193,152,624,326,74,471,674,496,390,212,633,498,
12:04:44.447,75,471,186,155,675,497,625,327,391,213,633,499,80,469,189,156,674,495,625,327,393,214,633,498,
12:04:44.540,190,157,80,470,625,327,393,214,681,508,219,290,192,158,84,469,624,327,393,215,679,506,221,290,
12:04:44.631,192,158,624,327,394,215,85,468,633,497,680,507,194,158,623,327,395,215,87,467,632,496,679,506,
12:04:44.722,624,327,87,468,201,156,672,494,692,136,723,192,623,326,90,466,201,156,671,492,690,136,721,192,
12:04:44.813,195,160,90,467,623,327,395,216,678,505,632,495,196,161,93,466,622,327,395,216,677,504,631,494,
12:04:44.905,93,466,204,158,622,327,671,492,704,524,689,139,96,464,205,159,621,327,669,490,702,522,687,140,
12:04:44.995,96,465,622,327,205,159,676,503,631,494,396,217,95,464,619,327,204,159,673,502,628,493,394,217,
12:04:45.087,96,464,198,162,619,327,395,218,667,490,686,140,100,462,200,163,618,326,396,218,666,488,685,141,
12:04:45.179,100,463,619,327,208,161,685,141,669,493,699,520,105,461,619,327,211,162,684,142,669,491,698,518,
12:04:45.271,105,462,619,327,211,162,667,488,684,225,714,198,109,461,618,327,213,163,666,487,682,226,712,199,
12:04:45.361,109,461,619,328,666,487,213,166,683,226,712,199,104,460,614,327,660,486,208,165,678,226,706,199,
12:04:45.452,105,461,202,166,614,328,661,487,692,517,395,221,114,458,208,167,616,327,662,484,693,514,399,221,
12:04:45.543,114,459,617,327,663,485,216,165,679,227,673,537,120,457,617,326,663,483,221,166,679,227,673,534,
12:04:45.634,618,327,122,456,663,483,219,167,680,228,403,222,612,327,117,455,658,482,213,167,674,228,397,222,
12:04:45.725,116,457,612,327,674,228,658,484,215,167,623,490,120,455,611,326,673,228,657,482,218,167,622,488,
12:04:45.816,121,455,612,327,218,167,658,482,674,229,687,510,125,453,611,326,220,167,656,480,673,229,685,507,
12:04:45.907,126,453,612,326,215,170,673,229,657,480,401,223,129,452,611,326,216,171,671,229,655,479,401,223,
12:04:45.998,129,452,611,326,216,172,655,479,671,230,401,224,129,451,609,326,216,172,653,478,669,230,400,224,
12:04:46.089,610,326,217,172,654,478,130,452,670,230,401,224,609,325,219,172,653,476,134,450,669,230,402,224,
12:04:46.180,134,450,610,326,219,173,653,477,669,231,620,483,138,448,609,325,222,174,652,475,668,231,619,481,
12:04:46.271,139,449,610,326,223,174,653,476,620,482,246,293,142,447,608,325,224,174,651,474,619,481,247,293,
12:04:46.363,224,175,142,448,609,326,651,474,404,226,667,232,221,175,139,448,605,326,647,474,401,226,663,232,
12:04:46.456,140,448,605,327,221,176,648,474,663,233,401,227,142,446,604,326,223,176,646,472,662,233,401,227,
12:04:46.553,605,326,142,447,647,473,230,174,662,233,616,483,605,325,144,445,647,471,231,173,661,232,616,481,
12:04:46.646,145,445,605,325,647,472,232,174,662,233,616,481,145,444,604,324,645,471,231,173,660,232,615,480,
12:04:46.738,144,444,604,325,646,471,224,176,661,233,687,209,144,444,603,325,645,471,224,176,660,233,686,209,
12:04:46.828,145,444,604,325,646,471,225,176,661,233,673,497,145,443,604,325,646,470,226,176,661,233,673,497,
12:04:46.919,146,444,604,325,233,174,646,471,661,233,673,497,145,444,603,325,232,174,645,471,660,233,672,497,
12:04:47.011,646,471,225,177,604,325,146,444,661,233,615,481,646,470,225,177,604,324,146,443,661,233,615,480,
12:04:47.101,604,325,146,444,225,177,646,471,661,233,615,479,603,324,145,443,225,177,645,470,660,233,614,478,
12:04:47.192,604,325,146,444,646,471,226,177,661,233,615,479,604,325,146,443,646,470,226,177,661,233,615,478,
12:04:47.283,147,444,226,177,604,325,646,471,661,233,615,479,147,443,226,177,604,324,646,470,661,233,615,478,
12:04:47.375,147,444,226,177,605,325,661,233,404,227,646,471,146,444,226,176,604,325,660,232,403,227,645,471,
12:04:47.466,147,444,226,177,604,325,661,233,646,471,615,479,147,443,225,176,604,324,660,233,646,471,615,479,
12:04:47.559,147,444,226,177,604,325,661,233,404,227,646,471,146,444,225,176,603,325,660,232,403,227,645,470,
12:04:47.650,147,444,226,177,604,325,661,233,646,471,404,227,146,444,225,177,603,325,660,232,645,471,403,226,
12:04:47.741,147,444,226,177,604,325,646,471,661,233,615,479,147,444,225,177,604,324,646,471,660,232,615,479,
12:04:47.832,147,444,226,177,604,325,646,471,661,233,615,479,146,443,226,176,604,324,645,470,661,233,615,478,
12:04:47.923,147,444,226,177,604,325,661,233,646,471,403,227,147,443,225,177,604,325,661,232,646,471,403,226,
12:04:48.014,147,444,226,177,604,325,646,471,661,233,615,479,147,444,226,177,604,325,646,470,661,232,615,478,
12:04:48.105,147,444,226,177,604,325,661,233,646,471,615,479,146,443,226,177,603,324,661,233,645,470,614,478,
12:04:48.195,147,444,226,177,604,325,646,471,661,233,615,479,147,444,226,176,604,325,646,471,661,233,615,478,
12:04:48.287,147,444,226,177,604,325,661,233,646,471,615,479,146,443,225,177,603,324,660,232,645,470,614,479,
12:04:48.378,147,444,226,177,604,325,646,471,661,233,615,479,146,443,225,176,603,324,646,471,660,233,614,479,
12:04:48.469,226,177,147,444,604,325,661,233,646,471,615,479,225,176,146,443,603,324,660,232,645,470,614,478,
12:04:48.560,147,444,226,177,604,325,646,471,661,233,615,479,147,444,226,177,604,325,646,470,661,232,615,478,
12:04:48.651,147,444,226,177,604,325,646,471,661,233,615,479,147,443,226,176,604,324,646,471,661,233,615,478,
12:04:48.743,147,444,226,177,604,325,661,233,646,471,404,227,147,444,226,177,604,325,661,232,646,470,404,227,
12:04:48.833,147,444,226,177,604,325,646,471,661,233,404,227,147,444,225,176,604,324,646,471,661,232,404,226,
12:04:48.923,147,444,226,177,604,325,661,233,646,471,404,227,148,443,227,177,605,324,662,232,647,470,405,227,
12:04:49.015,149,444,606,325,648,471,228,177,662,233,405,227,150,443,607,324,649,470,229,177,663,233,406,227,
12:04:49.106,607,325,150,444,229,177,649,471,664,233,406,227,607,324,149,444,229,176,649,471,664,232,406,226,
12:04:49.204,151,444,607,325,229,177,664,233,649,471,407,227,134,444,597,325,222,180,654,233,637,471,396,226,
12:04:49.295,131,446,651,236,636,473,595,325,222,173,658,492,134,445,650,235,639,472,595,324,219,172,661,491,
