time,p1t0x,p1t0y,p2t0x,p2t0y,p3t0x,p3t0y,p4t0x,p4t0y,p5t0x,p5t0y,p6t0x,p6t0y,p1t1x,p1t1y,p2t1x,p2t1y,p3t1x,p3t1y,p4t1x,p4t1y,p5t1x,p5t1y,p6t1x,p6t1y
12:38:56.756,530,153,482,78,498,152,445,116,531,120,451,44,528,155,481,80,496,154,444,118,529,122,450,47,
12:38:56.835,527,186,530,120,481,81,497,154,514,50,484,16,528,187,531,121,482,83,498,155,515,52,485,18,
12:38:56.916,499,155,486,19,530,156,483,84,530,124,531,187,498,156,485,21,529,157,482,85,529,125,530,188,
12:38:56.997,530,157,499,157,483,85,485,21,507,315,531,123,529,158,498,158,483,87,485,24,506,315,530,125,
12:38:57.078,530,190,485,24,483,87,499,157,453,54,516,57,528,190,482,25,480,88,497,158,450,55,513,58,
12:38:57.160,530,129,526,191,486,417,530,160,500,535,534,314,529,130,525,191,485,416,529,161,498,533,533,313,
12:38:57.240,527,162,526,192,483,28,513,61,482,91,497,160,525,162,524,192,482,29,511,62,480,92,495,160,
12:38:57.322,512,62,480,92,482,30,526,162,415,127,445,128,510,63,478,93,480,32,524,163,414,128,444,129,
12:38:57.401,524,163,481,32,524,194,525,133,510,64,495,163,522,163,480,33,522,194,523,134,509,65,493,163,
12:38:57.482,523,165,478,95,524,134,480,34,522,194,501,316,524,166,479,96,525,135,481,36,523,195,502,316,
12:38:57.563,480,97,495,165,482,36,524,198,511,68,451,65,479,99,493,166,481,39,522,199,509,71,450,68,
12:38:57.644,479,100,494,167,524,197,525,168,451,68,481,39,479,102,494,168,524,198,525,169,452,70,481,41,
12:38:57.725,525,140,482,42,480,102,510,73,495,168,523,170,523,142,481,45,479,104,509,76,494,169,521,171,
12:38:57.804,522,171,494,170,524,142,479,105,523,200,481,46,521,172,494,171,523,143,479,106,523,200,480,48,
12:38:57.885,522,201,522,173,494,171,509,78,523,143,480,106,520,202,520,174,493,172,508,80,522,144,479,107,
12:38:57.965,521,174,493,173,521,202,522,145,479,108,481,50,520,174,493,173,520,202,521,145,478,108,480,50,
12:38:58.045,521,174,493,173,479,109,481,51,521,202,522,145,519,174,491,173,477,109,479,51,519,202,520,145,
12:38:58.126,519,203,519,174,521,146,491,174,477,110,478,51,519,203,519,174,521,147,491,174,477,111,478,52,
12:38:58.206,492,175,521,147,520,175,478,111,507,83,520,204,490,175,519,147,518,175,476,111,505,83,518,204,
12:38:58.288,518,176,518,204,478,54,476,111,519,147,498,317,518,177,518,205,478,55,476,112,519,148,498,317,
12:38:58.368,491,176,518,205,520,149,477,113,518,177,479,56,489,176,516,205,518,149,475,113,516,177,477,56,
12:38:58.449,517,205,517,178,490,176,519,149,505,86,449,84,518,205,518,178,491,176,520,149,506,87,451,85,
12:38:58.530,521,150,519,206,492,177,518,178,478,115,524,316,519,150,517,206,490,177,516,178,476,115,522,316,
12:38:58.612,517,206,517,178,490,177,476,115,518,150,478,58,518,206,518,178,491,177,477,115,519,150,479,58,
12:38:58.694,492,178,517,206,521,179,521,151,480,412,524,316,490,177,515,205,519,178,519,150,478,412,522,316,
12:38:58.776,516,206,517,178,518,150,476,115,490,177,497,318,517,206,518,178,519,150,477,115,491,177,498,318,
12:38:58.857,518,179,518,208,491,178,520,150,479,59,478,115,516,178,516,207,489,177,518,150,477,58,476,114,
12:38:58.937,517,179,517,206,518,151,490,178,476,115,497,318,517,179,517,206,518,151,490,178,476,115,497,318,
12:38:59.019,519,151,518,179,517,206,477,115,490,178,450,86,518,150,517,178,516,205,476,114,489,177,449,85,
12:38:59.102,517,179,517,206,490,178,519,151,476,115,505,88,517,179,517,206,490,178,519,151,476,115,505,88,
12:38:59.187,490,178,517,179,519,151,517,206,476,115,505,88,489,177,516,179,518,150,516,205,475,114,504,87,
12:38:59.269,517,179,490,178,518,151,517,206,476,115,505,88,517,179,490,178,518,151,517,206,476,115,505,88,
12:38:59.357,490,178,519,151,517,206,517,179,476,115,505,88,489,177,518,151,516,205,516,178,475,114,504,87,
12:38:59.442,490,178,517,179,517,206,519,151,476,115,505,88,490,178,517,179,517,205,519,151,476,115,505,88,
12:38:59.525,490,178,519,151,517,206,517,179,476,115,505,88,490,177,519,150,517,206,517,178,476,114,505,87,
12:38:59.608,519,151,490,178,518,206,518,179,476,115,505,88,518,150,489,177,517,205,517,178,475,114,504,87,
12:38:59.690,490,178,517,179,517,206,519,151,505,88,476,115,491,178,518,179,518,206,520,151,506,88,477,115,
12:38:59.770,520,151,491,178,519,179,519,206,506,88,478,115,520,150,491,177,518,178,519,205,505,87,478,114,
12:38:59.851,520,151,491,178,519,179,518,206,478,115,479,59,519,150,490,177,518,178,517,205,477,114,478,58,
12:38:59.933,518,179,519,151,518,206,477,115,490,178,450,86,518,179,519,150,518,206,477,115,490,178,450,86,
12:39:00.017,518,179,491,178,518,207,477,115,519,151,479,58,517,178,490,177,517,206,476,114,518,150,478,57,
12:39:00.099,518,179,519,151,518,206,477,115,490,178,505,88,519,179,520,151,519,206,478,115,491,178,505,88,
12:39:00.181,519,179,478,115,520,151,519,206,492,178,499,318,518,178,477,114,519,150,518,205,491,177,498,318,
12:39:00.261,520,151,519,206,519,179,491,178,478,115,506,88,520,150,519,206,519,178,491,177,477,115,505,87,
12:39:00.343,492,178,520,151,519,179,506,88,518,206,478,115,491,177,519,150,518,178,505,88,517,205,477,114,
12:39:00.424,491,178,518,206,518,179,520,151,477,115,498,318,491,178,518,205,518,179,519,151,476,114,498,317,
12:39:00.505,518,179,518,206,477,115,491,178,506,88,520,151,518,178,518,205,477,114,491,177,506,88,520,150,
12:39:00.587,518,206,519,179,520,151,491,178,478,115,506,88,519,206,520,179,520,150,492,177,478,115,506,88,
12:39:00.668,519,179,521,150,493,178,520,207,480,58,507,88,518,178,520,149,492,177,519,206,479,57,506,87,
12:39:00.749,519,206,519,179,492,178,478,115,520,151,507,88,519,206,519,179,492,178,479,115,520,151,508,88,
12:39:00.830,520,207,521,150,519,179,481,524,519,316,490,178,520,206,521,149,519,178,482,523,519,315,489,177,
12:39:00.912,520,206,520,179,493,178,479,115,522,151,508,88,521,206,521,179,494,178,481,115,523,151,510,88,
12:39:00.994,523,150,522,207,521,179,495,178,521,316,484,408,523,150,522,206,521,178,495,178,521,315,484,407,
12:39:01.079,495,178,522,179,524,151,522,206,481,115,510,88,494,177,521,178,523,150,521,206,480,115,509,87,
12:39:01.164,522,179,495,178,523,151,521,206,481,115,483,59,510,178,483,177,511,150,509,205,469,114,472,57,
