time,p1t0x,p1t0y,p2t0x,p2t0y,p3t0x,p3t0y,p4t0x,p4t0y,p5t0x,p5t0y,p6t0x,p6t0y,p1t1x,p1t1y,p2t1x,p2t1y,p3t1x,p3t1y,p4t1x,p4t1y,p5t1x,p5t1y,p6t1x,p6t1y
14:53:41.997,625,293,346,590,347,112,625,316,654,316,625,390,625,293,345,590,346,111,625,316,654,316,625,390,
14:53:42.080,625,293,346,112,625,316,345,591,625,390,655,317,626,293,346,111,626,316,345,592,626,390,656,317,
14:53:42.161,346,592,626,293,347,111,626,390,656,317,626,316,343,593,625,292,345,109,625,390,655,316,625,315,
14:53:42.241,626,293,345,110,344,593,625,390,626,316,656,317,626,292,345,109,343,594,625,390,626,315,657,316,
14:53:42.323,627,293,345,110,343,594,656,316,626,316,626,390,627,292,343,108,341,595,656,316,626,316,626,390,
14:53:42.405,627,293,342,596,657,317,344,108,627,391,627,316,628,292,342,596,658,316,344,107,628,391,628,315,
14:53:42.486,628,292,345,108,628,391,659,317,343,597,628,316,628,291,343,106,628,391,659,316,341,598,628,315,
14:53:42.567,629,292,343,106,659,316,341,598,629,316,629,391,629,291,342,105,659,315,340,598,629,315,629,391,
14:53:42.650,343,105,630,292,660,316,341,599,629,391,630,370,342,103,630,291,660,315,340,600,629,391,630,370,
14:53:42.730,630,291,661,316,342,104,340,600,672,392,630,391,631,290,662,315,341,103,340,600,673,392,631,391,
14:53:42.820,342,103,662,316,631,291,341,601,673,392,632,315,339,101,661,315,630,290,338,602,672,392,631,314,
14:53:42.902,631,291,340,101,662,316,338,603,631,392,673,392,633,290,341,100,664,315,338,603,632,392,674,392,
14:53:42.985,633,291,342,101,664,316,633,392,339,604,633,315,633,290,340,99,664,315,633,392,337,605,633,314,
14:53:43.065,340,99,634,291,664,315,338,606,634,393,634,315,339,98,634,290,665,315,338,607,635,393,634,315,
14:53:43.148,635,291,340,98,338,607,635,315,666,316,635,393,635,290,338,96,336,608,635,314,666,315,635,393,
14:53:43.228,635,290,338,96,635,315,635,393,336,608,677,393,635,290,337,95,635,315,635,393,335,609,677,393,
14:53:43.310,636,290,338,96,336,610,636,315,667,316,636,394,636,289,337,95,335,610,636,314,667,315,636,394,
14:53:43.391,337,95,636,290,667,315,336,611,679,394,637,394,336,93,636,289,667,314,335,612,679,394,637,394,
14:53:43.473,637,289,337,94,668,315,335,612,637,315,637,394,639,288,338,93,670,314,336,612,639,314,639,393,
14:53:43.554,639,289,670,315,337,612,639,394,339,93,639,315,638,288,670,315,334,613,638,394,337,91,638,315,
14:53:43.635,639,289,670,315,337,92,639,315,639,394,681,394,640,288,671,314,336,91,640,314,640,394,682,394,
14:53:43.717,640,289,337,91,671,315,640,394,640,315,682,394,640,288,335,89,671,314,640,394,640,314,682,394,
14:53:43.797,672,315,336,90,641,289,333,616,641,395,641,314,674,314,336,89,642,288,334,616,643,395,643,313,
14:53:43.878,643,289,674,315,337,89,335,617,643,395,643,314,640,288,672,314,332,87,330,619,640,395,640,313,
14:53:43.960,640,288,332,87,672,315,331,619,640,395,683,395,641,288,331,85,673,315,330,621,641,395,684,395,
14:53:44.041,642,289,642,396,332,86,685,396,674,315,642,315,644,288,644,396,333,85,687,396,676,314,644,314,
14:53:44.123,644,288,676,315,334,85,687,396,644,396,644,315,644,287,676,314,331,82,687,396,644,396,644,314,
14:53:44.206,645,288,677,315,645,397,331,83,688,397,645,315,646,287,678,314,646,397,330,81,689,397,646,314,
14:53:44.289,646,288,331,81,678,315,646,397,647,314,328,626,647,287,330,79,679,314,647,397,648,313,327,627,
14:53:44.372,648,288,330,80,680,315,691,397,648,314,648,397,648,287,328,78,680,314,691,397,648,313,648,397,
14:53:44.455,648,287,648,397,329,79,327,629,680,315,648,314,649,286,649,397,328,77,327,630,681,314,649,313,
14:53:44.537,329,77,649,287,327,631,693,398,650,398,650,314,327,75,649,286,325,632,693,398,650,398,650,313,
14:53:44.619,650,287,328,76,682,314,650,398,326,632,650,314,651,286,327,74,683,314,651,398,325,633,651,313,
14:53:44.700,651,286,328,74,651,398,695,398,326,634,684,314,652,285,327,72,652,398,696,398,325,635,685,313,
14:53:44.782,652,286,325,636,685,314,328,73,652,398,652,314,652,285,323,638,686,313,325,70,652,398,652,313,
14:53:44.863,653,286,686,314,325,71,323,638,697,399,653,399,654,285,687,313,324,69,322,639,698,399,654,399,
14:53:44.945,655,286,688,314,325,69,655,399,655,314,322,640,656,285,689,313,324,67,656,399,656,313,321,641,
14:53:45.027,656,285,324,68,322,642,689,314,701,400,656,399,657,284,322,65,320,644,690,313,702,400,657,399,
14:53:45.109,658,285,323,65,691,314,702,400,658,313,347,63,658,284,321,63,691,313,702,400,658,312,345,61,
14:53:45.191,658,285,321,63,319,647,691,313,658,400,717,478,659,284,320,60,317,649,692,312,659,400,718,478,
14:53:45.273,660,285,320,61,704,401,693,313,318,649,660,401,661,284,319,59,705,401,694,312,316,650,660,401,
14:53:45.354,661,284,694,313,661,313,320,60,661,401,317,651,662,283,695,312,662,312,318,57,662,401,315,653,
14:53:45.435,662,284,695,313,662,402,721,481,318,58,662,313,663,283,696,312,663,402,722,481,317,56,663,312,
14:53:45.521,663,284,318,56,696,313,663,402,663,313,708,402,663,283,316,54,696,312,663,402,663,312,708,402,
14:53:45.603,664,283,723,482,697,313,664,402,316,55,314,657,665,282,724,482,698,312,665,402,316,54,314,657,
14:53:45.686,699,313,666,283,317,54,725,482,723,531,666,312,700,313,667,282,316,52,726,482,724,531,667,312,
14:53:45.767,667,283,700,313,726,483,667,403,712,403,317,52,666,282,699,312,726,483,666,402,711,402,315,50,
14:53:45.849,667,283,315,51,700,312,667,312,712,403,726,483,668,282,314,49,701,311,668,311,713,403,727,483,
14:53:45.932,668,282,713,403,728,484,668,312,668,403,702,312,668,282,713,403,728,484,668,312,668,403,702,312,
14:53:46.017,669,282,669,312,702,312,714,404,669,404,727,534,669,281,669,311,702,311,714,404,669,404,727,535,
14:53:46.098,670,282,715,404,703,312,670,312,669,404,313,47,671,281,716,404,704,311,671,311,670,404,312,45,
14:53:46.181,671,282,716,404,705,312,671,404,671,312,731,486,670,281,715,404,704,311,670,404,670,311,730,486,
14:53:46.264,671,282,705,312,310,44,716,405,671,405,731,486,672,281,706,311,309,42,717,405,672,405,732,486,
14:53:46.346,672,282,717,405,706,312,310,43,732,487,672,405,672,281,717,405,706,312,310,42,732,487,672,405,
14:53:46.429,672,281,718,405,672,405,706,312,672,312,307,671,673,280,719,405,673,405,707,311,673,311,307,672,
14:53:46.511,674,281,708,312,719,405,734,488,310,41,674,405,674,280,708,311,719,405,734,488,308,40,674,405,
14:53:46.593,674,281,708,312,720,406,674,405,309,40,735,488,674,280,708,311,720,406,674,405,307,38,736,488,
14:53:46.675,675,281,709,312,721,406,675,406,736,489,308,39,675,280,709,311,721,406,675,406,736,489,307,37,
14:53:46.757,676,281,721,406,710,312,676,311,676,406,676,380,676,280,722,406,711,311,676,310,676,406,676,380,
14:53:46.839,677,281,711,312,722,406,677,311,737,490,307,36,678,280,712,311,723,406,678,310,738,490,307,35,
14:53:46.922,678,280,712,311,678,406,739,490,678,311,723,406,678,279,712,310,678,406,739,490,678,310,723,406,
14:53:47.004,679,280,713,311,724,407,679,311,679,407,740,491,680,279,714,310,725,407,680,310,680,407,741,491,
14:53:47.087,680,280,714,311,680,311,680,407,725,407,306,32,680,279,714,310,680,310,680,407,725,407,304,30,
14:53:47.169,680,279,680,407,726,407,715,311,739,544,680,311,681,278,681,407,727,407,716,310,740,544,681,310,
14:53:47.253,716,311,682,279,727,407,305,30,682,311,681,407,716,310,682,278,727,407,304,28,682,310,681,407,
14:53:47.335,682,279,717,311,728,408,682,408,743,493,682,311,683,278,718,310,729,408,683,408,744,493,683,310,
14:53:47.418,684,279,730,408,719,311,684,408,684,311,745,493,684,278,730,408,719,310,684,408,684,310,745,493,
14:53:47.501,719,311,685,279,730,408,684,408,303,26,684,311,719,310,685,278,730,408,684,408,301,24,684,310,
14:53:47.583,685,279,720,311,685,310,731,408,744,547,685,409,686,278,721,310,686,309,732,408,745,547,686,409,
14:53:47.665,686,278,732,409,721,311,686,409,301,23,745,548,686,277,732,409,721,310,686,409,300,21,745,548,
14:53:47.747,687,278,733,409,687,310,687,409,300,22,722,311,686,277,732,409,686,309,686,409,297,20,721,311,
14:53:47.829,686,278,298,21,686,409,733,410,721,311,686,310,687,277,297,19,687,409,734,410,722,310,687,309,
14:53:47.912,688,278,723,311,734,410,688,310,688,410,297,19,688,277,723,310,734,410,688,309,688,410,296,17,
14:53:47.995,688,277,688,410,688,310,723,310,734,410,297,18,688,276,689,410,688,309,723,309,734,410,296,16,
14:53:48.077,689,277,735,410,724,310,689,410,689,310,296,17,689,276,735,410,724,309,689,410,689,309,296,16,
14:53:48.160,689,277,736,410,296,16,690,382,749,552,725,310,689,276,736,410,294,14,690,382,749,552,725,309,
14:53:48.243,690,277,725,310,690,310,736,411,690,411,295,15,690,276,725,309,690,309,736,411,689,411,295,14,
14:53:48.325,690,277,725,310,736,411,690,411,690,310,690,383,689,276,724,309,735,411,689,411,689,310,689,383,
14:53:48.408,690,277,725,310,690,411,736,411,690,310,690,383,691,277,726,309,691,410,737,410,691,309,691,382,
14:53:48.491,691,277,726,310,691,411,691,310,737,411,691,383,690,277,725,310,690,411,690,310,736,411,690,383,
14:53:48.573,691,277,726,310,691,411,737,411,691,310,691,383,692,277,727,310,692,410,738,410,692,310,692,382,
14:53:48.655,692,277,727,310,692,310,692,411,738,411,692,383,691,277,726,310,691,309,691,411,737,411,691,383,
14:53:48.738,692,277,738,411,727,310,692,411,751,553,692,310,692,277,738,410,727,310,692,410,751,552,692,310,
14:53:48.822,692,277,727,310,692,310,739,411,692,411,692,383,691,276,726,310,691,310,738,411,691,410,691,383,
14:53:48.903,692,277,727,310,692,411,692,310,738,411,751,553,691,276,727,310,692,410,691,309,738,410,751,552,
14:53:48.987,692,277,727,310,692,310,692,411,738,411,692,383,691,277,726,310,691,310,691,410,737,410,691,383,
14:53:49.068,692,277,727,310,738,411,692,310,692,411,751,553,691,276,726,309,737,411,691,309,691,411,750,553,
14:53:49.151,692,277,727,310,738,411,692,411,296,14,751,553,692,277,727,309,738,411,692,411,296,14,751,553,
14:53:49.232,692,277,727,310,738,411,692,411,692,310,751,553,691,276,726,309,737,411,691,411,691,310,750,553,
14:53:49.314,692,277,738,411,727,310,692,310,692,411,751,553,691,277,737,410,726,310,691,309,691,411,750,552,
14:53:49.397,692,277,738,411,727,310,692,310,692,411,296,14,692,277,738,411,727,309,692,309,692,410,296,14,
14:53:49.480,692,277,738,411,727,310,296,14,692,310,692,383,691,276,737,410,726,310,296,14,691,310,692,382,
14:53:49.563,692,277,738,411,727,310,692,310,692,411,751,553,692,277,738,411,727,309,692,309,692,411,750,552,
14:53:49.645,692,277,738,411,727,310,296,14,692,411,751,553,692,277,738,411,727,309,296,14,692,410,751,552,
14:53:49.728,692,277,727,310,738,411,692,411,692,310,751,553,691,277,726,310,737,411,691,411,691,309,750,552,
14:53:49.810,692,277,738,411,727,310,692,310,692,383,692,411,692,276,738,410,727,309,692,309,692,382,692,411,
14:53:49.892,692,277,738,411,727,310,692,411,692,310,692,383,692,276,738,411,727,310,692,410,692,309,692,383,
14:53:49.974,692,277,727,310,738,411,692,411,692,310,692,383,691,277,726,309,737,411,691,411,691,309,691,382,
14:53:50.057,738,411,692,277,727,310,691,411,692,310,751,553,738,411,692,276,727,309,691,411,691,310,751,552,
14:53:50.139,692,277,738,411,727,310,692,310,692,411,692,383,692,277,738,411,727,309,692,309,692,410,692,382,
14:53:50.222,692,277,738,411,727,310,692,310,692,411,692,383,691,276,737,411,726,310,691,309,691,411,691,382,
14:53:50.304,692,277,738,411,727,310,692,411,692,310,296,14,692,277,738,410,727,309,692,410,692,309,296,14,
14:53:50.387,692,277,738,411,727,310,692,411,692,310,692,383,691,277,737,411,726,310,691,411,691,310,691,383,
14:53:50.471,692,277,738,411,727,310,692,310,692,411,751,553,692,276,738,410,727,309,692,309,692,410,751,552,
14:53:50.553,692,277,727,310,739,411,692,411,692,310,692,383,693,277,728,309,740,410,693,410,693,309,693,382,
14:53:50.635,693,277,740,411,728,310,693,310,693,411,753,550,692,276,739,411,727,310,692,310,692,411,752,550,
14:53:50.717,693,277,728,310,693,310,693,411,739,410,693,383,693,277,728,309,693,309,693,410,739,409,693,382,
14:53:50.798,694,277,729,310,694,310,694,411,740,411,694,383,695,276,730,309,695,309,695,410,741,410,695,382,
14:53:50.881,695,277,742,411,730,310,696,338,695,411,695,310,694,276,741,411,730,310,695,337,694,411,694,310,
14:53:50.967,695,277,742,411,730,310,695,310,695,411,755,553,695,276,742,410,730,309,695,309,695,410,756,552,
14:53:51.062,696,277,743,411,731,310,696,310,696,411,756,553,690,277,738,411,725,310,690,310,691,411,751,553,
14:53:51.144,691,277,726,310,738,411,691,310,691,411,295,14,693,277,727,309,739,410,692,310,692,410,298,14,
