time,p1t0x,p1t0y,p2t0x,p2t0y,p3t0x,p3t0y,p4t0x,p4t0y,p5t0x,p5t0y,p6t0x,p6t0y,p1t1x,p1t1y,p2t1x,p2t1y,p3t1x,p3t1y,p4t1x,p4t1y,p5t1x,p5t1y,p6t1x,p6t1y
14:55:28.425,685,270,721,303,733,403,685,303,686,403,287,11,685,269,721,302,733,402,685,302,686,402,286,11,
14:55:28.507,685,270,733,403,721,303,685,303,287,11,686,403,685,269,732,402,720,302,685,302,287,10,685,402,
14:55:28.591,685,270,733,403,721,303,686,403,287,11,685,303,684,269,733,402,721,302,686,402,286,10,684,302,
14:55:28.673,685,270,733,403,721,303,686,403,685,303,748,545,685,270,733,402,721,302,686,402,685,302,748,544,
14:55:28.757,685,270,721,303,733,403,748,545,686,403,287,11,685,269,721,302,733,402,748,544,686,402,287,10,
14:55:28.839,685,269,721,303,733,403,685,303,686,403,748,545,684,268,720,302,732,402,684,302,685,402,747,544,
14:55:28.923,685,269,733,403,721,303,287,11,748,545,686,403,684,268,732,402,720,302,287,10,747,544,685,402,
14:55:29.006,685,269,720,302,733,402,685,302,686,402,686,330,683,269,718,302,731,401,683,302,684,401,684,329,
14:55:29.088,719,302,683,269,684,302,731,402,685,402,976,210,717,302,681,269,682,302,728,402,683,402,972,210,
14:55:29.170,682,270,717,302,683,402,286,12,682,302,730,402,682,270,717,302,683,401,288,14,682,302,730,401,
14:55:29.254,682,270,730,402,718,303,683,402,682,303,683,330,682,270,729,401,717,302,683,401,682,302,682,329,
14:55:29.336,682,270,718,303,730,401,682,303,683,330,291,16,681,270,717,303,729,400,681,303,682,330,293,18,
14:55:29.419,681,270,729,401,717,303,682,303,683,401,293,18,680,270,728,400,715,303,681,303,682,400,293,19,
14:55:29.502,716,303,680,271,728,401,681,303,682,401,294,19,715,303,679,271,727,400,680,303,681,400,296,21,
14:55:29.584,680,271,715,303,727,400,680,303,744,486,681,400,678,271,713,303,725,399,678,303,742,485,679,399,
14:55:29.667,678,271,713,303,725,400,679,400,678,303,742,485,677,271,712,303,724,399,678,399,677,303,741,484,
14:55:29.750,678,272,712,303,678,303,679,400,725,399,741,485,675,272,709,303,675,303,676,399,722,398,738,484,
14:55:29.833,675,272,710,303,722,399,676,303,739,484,297,26,674,272,709,303,721,398,675,303,738,483,299,28,
14:55:29.916,675,273,722,399,710,304,675,304,676,373,676,399,673,273,720,398,708,304,673,304,674,372,674,398,
14:55:29.999,708,304,673,272,674,304,720,399,675,399,300,31,706,303,671,272,672,303,718,398,673,398,301,33,
14:55:30.082,672,273,707,304,719,398,673,398,735,481,301,33,670,272,704,303,717,397,671,397,733,479,300,33,
14:55:30.164,670,272,705,304,717,397,301,34,733,480,671,397,668,272,703,303,715,396,302,36,731,478,669,396,
14:55:30.247,669,273,703,303,732,479,716,396,303,36,669,303,667,273,701,303,730,478,714,396,304,37,667,303,
14:55:30.330,668,273,714,396,702,304,668,304,307,664,730,479,666,273,712,395,700,304,666,304,308,661,728,478,
14:55:30.414,666,274,700,304,304,40,713,396,666,304,729,478,665,274,699,304,306,41,712,395,665,304,728,477,
14:55:30.497,666,274,307,42,700,304,712,396,667,396,728,477,664,274,308,44,698,304,710,395,665,395,726,476,
14:55:30.579,665,275,308,44,311,658,699,305,666,396,665,304,665,275,309,45,312,656,699,304,666,395,665,303,
14:55:30.662,665,275,310,45,711,395,699,305,727,476,313,656,663,275,310,46,709,394,697,304,724,475,312,653,
14:55:30.744,663,275,311,47,697,304,313,654,709,395,664,395,663,275,311,48,697,304,315,652,709,394,664,394,
14:55:30.828,663,275,697,304,312,48,709,394,664,304,725,474,661,275,695,304,312,49,706,393,662,304,722,473,
14:55:30.909,661,275,312,49,707,394,695,304,662,304,315,651,661,275,313,50,707,393,695,304,662,304,317,649,
14:55:30.995,662,276,708,394,723,473,663,394,696,305,318,649,660,276,706,393,721,472,661,393,694,305,317,647,
14:55:31.077,315,52,661,276,694,305,706,393,661,304,661,394,313,52,658,275,691,304,704,392,659,303,659,393,
14:55:31.161,658,275,692,304,659,304,313,52,720,472,705,393,657,275,691,303,658,303,314,53,719,471,704,392,
14:55:31.244,658,276,691,304,314,54,1275,591,719,471,658,304,656,276,688,304,313,55,1265,588,716,470,656,304,
14:55:31.328,656,276,313,55,690,305,657,393,656,305,340,646,655,276,314,56,689,305,656,392,655,305,341,644,
14:55:31.410,655,276,689,305,315,57,655,305,701,392,716,470,654,276,688,305,316,58,654,305,699,391,714,469,
14:55:31.495,316,58,700,392,654,277,688,305,655,305,319,640,316,59,698,391,652,277,686,305,653,305,320,638,
14:55:31.578,653,277,316,60,654,392,686,305,698,392,340,58,653,277,318,61,653,391,685,305,697,391,341,59,
14:55:31.661,653,278,321,637,698,392,318,62,654,392,686,306,650,278,320,635,695,391,316,63,651,391,683,306,
14:55:31.745,651,278,684,306,317,63,1213,574,320,636,342,638,652,278,685,306,320,64,1207,571,322,634,343,636,
14:55:31.828,320,64,685,306,652,278,323,634,652,306,696,391,319,65,682,306,650,278,322,632,650,306,693,390,
14:55:31.911,650,279,320,66,323,633,683,306,650,306,694,391,650,279,321,67,326,631,683,306,650,306,694,390,
14:55:31.995,683,306,650,278,322,67,651,306,326,631,651,391,681,306,648,278,322,69,649,306,325,629,649,391,
14:55:32.077,649,280,322,69,325,630,682,307,649,307,345,67,649,280,323,70,327,628,682,306,649,306,346,68,
14:55:32.161,649,279,682,307,328,628,324,71,650,391,694,391,647,279,680,307,327,626,324,72,648,390,692,390,
14:55:32.244,325,72,648,280,681,307,328,627,649,391,648,307,324,72,647,280,680,307,329,625,648,390,647,306,
14:55:32.329,647,280,680,307,325,73,648,390,349,628,329,626,646,280,679,307,326,74,647,389,348,627,328,625,
14:55:32.411,326,74,646,280,679,307,328,625,647,307,348,72,325,74,645,280,678,307,329,623,646,307,347,72,
14:55:32.496,330,624,646,281,678,307,647,390,350,626,325,75,329,623,645,281,677,307,646,390,349,625,326,76,
14:55:32.578,646,281,327,76,678,308,330,623,349,74,646,308,644,281,325,77,676,308,329,623,347,75,644,308,
14:55:32.662,644,282,677,309,645,391,330,623,326,77,350,626,644,282,677,309,645,390,331,621,328,78,351,624,
14:55:32.744,328,79,644,282,677,309,331,622,645,391,645,309,326,79,642,282,675,308,331,620,643,390,643,308,
14:55:32.828,643,282,332,621,1125,547,676,309,644,391,327,79,642,282,332,619,1117,544,675,308,643,390,328,80,
14:55:32.911,642,282,328,81,332,620,675,309,643,309,352,622,640,282,326,81,331,619,673,309,641,309,351,621,
14:55:32.995,641,282,327,81,331,619,673,309,641,309,685,390,640,282,327,82,331,617,671,309,639,309,683,389,
14:55:33.077,672,309,640,283,328,82,640,309,641,390,331,617,671,309,640,283,329,83,640,309,641,389,332,615,
14:55:33.159,640,283,329,84,672,309,332,616,640,309,641,390,638,283,329,85,670,309,331,614,638,309,639,389,
14:55:33.242,638,283,330,85,670,309,332,615,638,309,682,389,637,282,330,85,669,308,333,613,637,308,681,388,
14:55:33.324,638,283,330,86,670,309,334,613,638,309,639,389,637,283,330,87,669,309,335,611,637,309,638,388,
14:55:33.406,637,283,669,309,331,87,638,309,335,612,639,389,636,283,668,308,332,88,637,308,336,609,638,388,
14:55:33.488,637,283,333,89,637,309,669,309,638,388,336,610,636,283,332,90,636,309,667,309,637,387,337,608,
14:55:33.570,636,283,668,309,337,608,637,388,636,309,333,90,635,283,667,309,337,606,636,387,635,309,335,91,
14:55:33.652,636,284,335,92,667,309,636,309,338,606,637,388,633,284,332,92,664,309,633,309,338,604,635,387,
14:55:33.736,633,284,665,309,338,605,634,309,333,92,677,387,633,284,665,309,339,603,634,309,336,94,676,386,
14:55:33.819,634,285,336,94,665,310,340,604,634,387,677,387,632,285,334,94,663,310,340,602,632,386,675,386,
14:55:33.902,632,285,633,387,340,602,675,387,335,95,663,310,631,285,631,386,339,600,673,386,336,96,661,309,
14:55:33.984,631,285,662,310,336,97,340,601,632,387,631,310,628,285,659,310,334,97,339,600,630,386,629,310,
14:55:34.067,629,285,335,97,660,310,629,310,630,386,672,386,628,285,336,98,659,310,628,310,629,385,671,385,
14:55:34.149,629,285,660,310,337,99,630,386,342,598,629,310,626,285,657,310,335,99,627,385,340,597,626,309,
14:55:34.233,627,286,335,100,657,310,627,310,628,386,340,597,626,286,336,101,656,310,626,310,628,385,342,594,
14:55:34.316,626,286,657,310,337,101,627,310,343,595,628,386,624,286,655,310,337,101,625,309,341,594,626,385,
14:55:34.398,625,286,337,102,341,595,625,310,656,310,667,385,625,286,338,103,343,593,625,310,655,310,667,384,
14:55:34.480,625,286,338,103,626,385,343,593,656,310,626,310,623,286,337,103,623,385,340,592,654,310,624,310,
14:55:34.563,623,286,340,593,337,104,624,385,624,310,653,310,622,286,341,591,337,105,623,385,623,310,652,310,
14:55:34.646,623,287,338,105,653,311,342,592,623,385,623,311,623,286,340,105,653,310,342,590,623,384,623,310,
14:55:34.729,340,106,623,287,653,310,342,591,665,385,624,385,339,106,621,287,651,309,342,589,663,384,622,384,
14:55:34.811,342,589,621,286,651,310,339,107,622,310,663,384,344,587,622,286,652,309,342,108,623,309,664,383,
14:55:34.893,343,108,623,287,653,310,345,588,623,310,664,384,343,108,623,287,653,310,347,586,623,310,664,383,
14:55:34.976,348,587,623,287,654,311,625,384,343,109,666,384,348,586,622,287,653,311,624,384,344,110,665,384,
14:55:35.058,345,110,623,287,665,384,624,311,654,311,624,384,343,109,621,286,664,383,622,310,652,310,623,383,
14:55:35.141,622,287,348,586,343,110,623,384,653,311,623,310,621,287,346,585,342,110,621,383,651,310,621,310,
14:55:35.224,621,287,343,110,346,585,651,311,622,384,663,383,620,287,342,110,345,584,650,310,621,383,662,382,
14:55:35.307,342,110,346,585,620,287,622,384,651,311,662,383,341,110,345,584,619,287,621,383,650,311,661,383,
14:55:35.390,620,287,342,110,346,585,650,311,621,383,620,311,619,287,341,110,345,584,649,311,620,383,619,311,
14:55:35.474,619,287,342,111,346,585,649,311,619,311,620,384,618,286,342,111,346,583,648,310,618,310,619,383,
14:55:35.556,619,287,649,311,347,583,342,112,619,311,620,383,618,287,648,311,347,582,342,112,618,311,619,383,
14:55:35.639,619,288,347,583,343,112,619,311,660,383,649,311,617,287,346,581,342,112,617,310,658,382,647,310,
14:55:35.721,343,113,617,287,346,581,618,383,647,311,659,383,345,113,618,287,348,579,619,382,647,311,659,382,
14:55:35.803,346,114,349,580,619,288,648,311,619,311,620,383,345,114,348,578,617,288,646,310,617,310,618,382,
14:55:35.885,348,579,346,115,617,288,617,382,647,311,658,382,351,577,347,115,618,288,618,381,647,310,659,381,
14:55:35.970,347,116,618,288,619,382,351,577,659,382,647,311,347,117,616,288,617,381,351,575,657,381,645,310,
14:55:36.053,348,117,617,288,351,576,646,311,617,311,618,382,347,117,616,287,351,574,645,310,616,310,617,381,
14:55:36.136,616,288,348,118,352,575,617,381,657,381,645,311,615,287,348,118,352,572,616,379,656,380,644,310,
14:55:36.218,349,118,615,287,616,380,352,573,656,380,616,310,347,118,613,286,614,379,351,572,654,379,614,309,
14:55:36.301,347,118,613,287,643,310,352,572,614,310,615,380,347,118,612,286,642,309,352,569,613,309,614,379,
14:55:36.383,348,118,613,287,642,309,614,379,352,570,613,309,347,118,611,286,640,308,612,378,350,569,611,308,
14:55:36.466,347,118,351,569,611,286,652,378,641,309,612,309,347,118,352,566,610,285,651,376,640,308,611,308,
14:55:36.548,611,286,348,118,640,308,352,567,611,308,651,377,610,286,348,118,639,308,351,566,610,308,650,376,
14:55:36.630,348,119,639,308,610,286,351,566,611,377,650,377,349,120,638,308,610,286,352,564,611,376,650,376,
14:55:36.711,349,120,610,286,639,308,353,565,611,308,611,377,349,120,608,286,637,308,352,564,609,308,609,376,
14:55:36.792,609,286,349,121,638,308,352,564,610,377,610,308,609,285,351,121,638,307,353,562,610,376,610,307,
14:55:36.874,352,122,610,286,639,308,354,563,610,308,611,357,350,122,607,285,636,307,352,561,607,307,608,356,
14:55:36.956,608,286,350,122,353,562,637,308,648,376,609,376,610,286,352,122,356,560,638,308,649,375,611,375,
14:55:37.038,610,286,353,123,357,561,611,376,639,308,650,376,608,286,352,124,356,560,609,376,637,308,648,376,
14:55:37.120,609,287,353,124,638,309,356,560,649,376,610,376,607,286,351,123,636,308,355,559,647,375,608,375,
14:55:37.202,607,287,352,124,356,560,635,308,608,376,647,376,606,286,352,124,356,558,634,307,607,375,646,375,
14:55:37.283,352,125,607,287,356,558,635,308,607,308,646,375,351,124,606,286,355,556,634,307,606,307,644,374,
14:55:37.367,606,286,352,124,355,557,634,307,645,374,607,375,605,285,352,124,355,555,633,306,644,373,606,374,
14:55:37.448,606,285,353,124,356,556,634,307,606,307,607,374,606,285,353,124,356,555,633,307,606,307,606,374,
14:55:37.531,354,125,606,286,356,555,634,307,606,307,607,374,353,125,605,285,355,554,633,306,605,306,606,373,
14:55:37.612,605,285,353,125,356,554,633,306,644,373,606,306,605,284,354,125,356,553,633,305,644,372,606,305,
14:55:37.693,355,125,606,285,634,306,357,554,645,373,606,306,355,124,607,284,634,305,358,553,646,372,607,305,
14:55:37.775,356,125,607,285,635,306,359,553,607,306,608,373,355,124,605,284,634,305,357,552,606,305,606,372,
14:55:37.858,355,125,606,285,634,306,358,553,645,372,606,372,354,124,606,284,634,305,360,551,645,371,606,371,
14:55:37.942,355,124,361,551,634,305,605,284,607,372,646,372,353,123,359,550,632,304,604,283,605,371,644,371,
14:55:38.024,359,551,354,124,605,284,633,304,606,371,605,305,355,551,352,123,603,283,631,303,604,370,603,304,
14:55:38.107,603,283,352,123,356,551,604,371,604,304,631,304,603,282,352,122,357,550,604,370,604,303,631,303,
14:55:38.190,604,283,352,123,357,551,632,304,604,304,605,371,604,283,352,123,356,551,632,303,604,304,605,370,
14:55:38.273,604,283,353,123,356,551,632,304,605,371,605,304,603,283,352,122,356,551,631,304,605,371,604,304,
14:55:38.355,353,123,604,283,357,551,605,371,632,304,605,304,353,123,604,283,357,551,605,371,632,304,605,304,
14:55:38.438,605,283,357,551,354,123,633,305,644,371,605,305,604,283,356,551,353,123,632,305,643,371,604,305,
14:55:38.520,605,284,353,124,357,551,633,305,605,305,605,371,605,284,353,124,357,550,633,304,605,304,605,370,
14:55:38.603,605,283,354,124,633,305,357,551,644,371,605,305,604,283,353,123,632,305,356,551,643,371,604,305,
14:55:38.685,605,284,354,124,633,305,357,551,644,371,605,305,605,283,354,124,633,304,357,550,644,370,605,304,
14:55:38.769,354,124,605,283,357,551,633,305,605,305,606,371,354,123,605,282,357,550,633,304,605,304,606,370,
14:55:38.850,605,283,354,124,358,551,606,371,633,305,606,304,605,283,354,124,358,550,606,370,633,304,606,303,
14:55:38.934,606,284,358,551,355,124,634,305,645,371,606,371,605,283,357,551,354,123,633,304,644,371,605,370,
14:55:39.015,606,284,354,124,358,551,606,371,645,371,634,305,606,283,354,124,358,550,606,371,645,370,634,304,
14:55:39.099,355,124,606,284,358,551,634,305,606,371,645,371,355,124,605,284,358,550,633,304,605,370,644,370,
14:55:39.180,358,551,606,284,355,124,634,305,645,371,606,371,358,550,606,284,355,124,634,305,645,370,606,371,
14:55:39.263,355,124,606,284,358,551,634,305,645,371,606,305,355,124,605,284,358,550,633,305,644,370,605,305,
14:55:39.344,355,124,606,284,358,551,634,305,645,371,606,371,355,124,606,283,358,551,634,304,645,371,606,371,
14:55:39.426,355,124,606,284,358,551,634,305,645,371,606,305,354,123,605,284,357,550,633,305,644,371,605,304,
14:55:39.508,355,124,606,284,358,551,634,305,645,371,606,371,355,123,606,284,358,551,634,304,645,370,606,370,
14:55:39.593,355,124,606,284,358,551,634,305,645,371,606,371,354,123,605,284,357,550,633,305,644,371,605,371,
14:55:39.675,355,124,606,284,358,551,634,305,645,371,606,371,355,123,606,283,358,550,634,304,645,371,606,370,
14:55:39.757,355,124,606,284,359,551,634,305,645,371,606,305,355,124,606,283,359,550,634,304,645,370,606,304,
14:55:39.839,356,124,606,283,359,551,607,371,635,305,607,304,356,124,606,282,359,550,607,370,635,304,607,303,
14:55:39.922,356,124,607,283,360,551,635,305,607,305,608,371,356,124,607,283,360,550,635,304,607,304,608,370,
14:55:40.003,607,283,356,124,360,551,608,371,635,305,608,304,607,283,356,124,360,550,608,370,635,304,608,304,
14:55:40.085,357,124,607,283,361,551,636,305,647,371,608,371,357,124,607,283,360,550,636,304,647,370,607,371,
14:55:40.169,357,124,607,283,361,551,636,305,647,371,608,305,357,124,607,283,361,551,636,305,647,371,608,304,
14:55:40.250,357,124,608,284,361,551,636,305,647,371,608,304,357,124,608,284,361,550,636,304,647,370,608,304,
14:55:40.334,608,283,357,124,361,551,636,305,609,371,608,305,607,283,356,123,360,551,635,305,608,371,607,305,
14:55:40.419,357,124,360,551,607,283,636,305,608,371,608,304,358,124,361,550,608,283,637,304,609,370,609,303,
14:55:40.507,358,124,609,283,362,551,637,305,648,371,609,305,357,123,608,282,361,551,636,304,647,371,608,305,
14:55:40.592,358,124,361,551,608,283,609,371,637,305,647,371,359,124,361,550,608,283,609,370,637,304,647,370,
14:55:40.675,359,124,609,283,362,551,610,371,637,305,609,305,358,123,608,283,361,551,609,371,636,305,608,305,
14:55:40.757,358,124,361,551,608,283,609,371,637,305,609,304,358,124,361,550,608,283,609,370,637,304,609,303,
14:55:40.843,359,124,609,283,362,551,637,305,610,371,609,305,358,123,608,283,361,551,636,305,609,371,608,305,
14:55:40.931,358,124,608,283,361,551,609,371,637,305,609,304,344,123,596,283,348,552,597,371,625,305,597,304,
14:55:41.014,597,284,344,123,597,305,625,305,598,372,636,371,606,283,355,123,606,304,634,304,608,371,646,370,
