time,p1t0x,p1t0y,p2t0x,p2t0y,p3t0x,p3t0y,p4t0x,p4t0y,p5t0x,p5t0y,p6t0x,p6t0y,p1t1x,p1t1y,p2t1x,p2t1y,p3t1x,p3t1y,p4t1x,p4t1y,p5t1x,p5t1y,p6t1x,p6t1y
11:55:21.039,595,315,93,437,198,148,381,207,638,472,215,276,595,315,89,438,196,147,380,206,639,473,213,275,
11:55:21.133,189,150,90,438,596,315,640,473,213,276,689,190,186,148,85,439,597,315,642,475,211,276,691,188,
11:55:21.224,194,146,85,440,642,474,380,206,597,316,211,276,191,145,80,442,644,476,379,205,598,316,208,276,
11:55:21.315,80,442,184,148,599,316,209,276,650,488,379,205,74,443,180,146,600,315,206,275,652,489,377,203,
11:55:21.408,188,143,75,444,378,204,600,316,652,490,669,132,183,140,68,445,375,202,600,316,653,492,670,129,
11:55:21.497,184,141,68,445,601,316,376,203,202,275,647,480,183,140,65,446,603,316,376,202,201,274,649,481,
11:55:21.587,64,447,183,140,377,202,202,275,655,494,603,316,58,449,180,138,376,200,199,274,658,496,605,316,
11:55:21.679,60,449,173,141,377,201,200,275,606,316,659,496,53,450,169,138,376,199,197,274,608,316,662,498,
11:55:21.769,54,451,170,139,376,200,608,316,656,486,647,320,48,452,167,137,375,198,609,315,657,487,648,319,
11:55:21.859,48,452,176,134,375,198,664,500,616,490,196,274,39,454,171,131,373,196,666,502,617,491,191,273,
11:55:21.950,171,131,40,454,373,196,617,492,192,273,683,120,169,128,35,456,373,194,620,493,191,272,687,117,
11:55:22.042,162,132,374,195,665,492,35,457,654,319,621,494,159,129,374,193,668,494,28,459,657,318,623,495,
11:55:22.132,28,459,167,127,669,494,189,272,623,496,657,319,23,460,163,125,671,495,186,271,624,497,658,319,
11:55:22.222,22,467,671,496,164,126,374,193,187,272,626,499,15,469,675,498,162,123,374,191,185,271,629,500,
11:55:22.314,161,123,16,469,676,498,374,191,185,271,628,499,157,119,5,471,679,500,373,188,181,270,629,500,
11:55:22.405,4,472,373,189,158,119,679,501,701,108,182,270,-44,494,371,187,153,116,681,502,702,105,178,269,
11:55:22.495,154,118,682,503,371,187,178,269,619,393,703,105,150,115,686,506,370,185,174,268,621,394,707,102,
11:55:22.586,371,186,151,115,686,507,175,269,707,103,622,395,369,183,146,111,689,510,170,267,711,99,624,395,
11:55:22.679,690,510,145,111,370,184,711,99,170,268,731,551,693,513,138,107,367,181,714,94,164,266,735,555,
11:55:22.769,367,181,702,529,719,209,136,107,165,267,736,556,366,179,706,531,722,207,132,104,163,266,740,558,
11:55:22.860,128,107,163,266,366,179,723,208,629,397,668,423,119,102,155,264,361,175,726,205,629,398,670,425,
11:55:22.952,362,176,726,206,815,161,709,535,670,425,630,398,358,172,730,203,822,156,712,539,673,427,631,399,
11:55:23.044,712,540,359,173,740,194,822,157,631,399,673,427,718,544,358,170,746,191,831,152,635,400,679,429,
11:55:23.137,358,170,831,152,636,401,559,357,144,262,412,298,359,168,839,149,639,401,562,357,143,261,413,297,
11:55:23.229,359,168,725,547,839,149,650,378,110,88,640,402,356,165,731,551,848,144,654,378,103,83,643,403,
11:55:23.321,98,86,138,260,356,165,564,358,413,297,730,552,93,82,134,259,355,162,567,358,413,296,737,556,
11:55:23.414,134,259,727,536,100,79,355,162,651,405,677,277,129,257,733,539,93,74,353,158,655,406,682,275,
11:55:23.506,94,75,733,540,387,588,130,258,745,561,656,406,83,70,732,543,379,593,119,256,744,565,653,407,
11:55:23.598,76,73,733,543,120,257,347,156,745,565,407,295,72,69,740,547,117,256,347,153,752,569,408,294,
11:55:23.691,117,256,73,69,667,382,408,294,655,407,348,153,112,255,67,64,671,382,407,293,659,408,346,150,
11:55:23.785,67,64,672,383,113,255,346,150,659,409,156,307,61,60,675,383,108,253,344,147,661,410,149,306,
11:55:23.878,61,60,675,384,345,148,108,254,662,410,833,644,57,56,677,384,344,145,104,253,664,410,838,648,
11:55:23.971,58,57,678,384,837,648,105,253,664,410,787,7,53,55,678,384,839,650,101,252,664,410,787,5,
11:55:24.064,840,651,53,55,679,385,342,144,102,253,405,292,842,653,51,53,680,385,341,142,99,252,404,291,
11:55:24.158,843,654,806,165,57,52,669,413,973,713,758,559,845,656,808,163,54,50,670,413,977,716,760,560,
11:55:24.252,845,656,774,587,794,162,919,108,703,270,674,270,848,658,776,588,795,160,922,105,704,269,674,269,
11:55:24.347,849,659,683,386,95,251,373,624,922,106,671,414,852,662,684,386,91,250,372,626,925,103,672,414,
11:55:24.439,42,48,852,662,684,386,337,139,798,159,169,363,42,47,854,663,685,386,338,138,800,158,168,363,
11:55:24.531,854,664,780,589,686,386,372,629,801,159,674,415,856,665,781,590,686,386,371,630,802,157,674,415,
11:55:24.624,39,45,857,666,687,387,337,137,402,290,90,250,42,45,859,665,689,386,340,137,405,289,93,250,
11:55:24.718,43,45,859,666,689,386,785,593,340,138,94,250,41,44,858,666,688,386,784,593,339,137,92,250,
11:55:24.812,858,666,42,45,805,157,688,387,785,593,339,138,857,666,40,44,804,156,687,387,784,593,338,137,
11:55:24.903,857,666,41,45,688,387,804,157,372,631,338,137,858,665,43,44,689,386,805,157,373,630,339,137,
11:55:24.996,43,45,859,666,689,386,340,137,374,631,93,250,42,44,858,666,688,386,339,136,373,631,92,249,
11:55:25.088,858,666,42,45,339,137,805,157,373,631,688,386,857,666,41,44,338,136,804,156,372,631,687,386,
11:55:25.182,858,666,41,45,688,386,339,137,805,157,785,593,858,665,40,44,687,386,338,136,804,156,785,592,
11:55:25.275,858,666,41,44,338,137,373,631,688,386,785,593,858,665,41,44,338,137,373,630,688,385,785,592,
11:55:25.367,858,666,42,45,339,137,688,386,805,157,785,593,857,666,41,44,338,136,687,386,804,156,784,593,
11:55:25.459,858,666,41,45,688,386,339,137,373,631,142,345,858,665,40,44,688,386,338,136,373,630,142,344,
11:55:25.552,858,666,41,45,688,386,339,137,92,250,785,593,858,665,41,44,688,385,339,136,92,249,785,592,
11:55:25.646,858,666,41,45,339,137,688,386,92,250,373,630,859,665,41,45,339,137,688,385,93,250,374,629,
11:55:25.738,42,45,859,666,340,137,689,386,786,593,93,250,42,45,858,665,340,137,688,386,785,592,93,250,
11:55:25.830,859,666,43,45,340,137,689,386,786,593,374,630,858,665,42,44,339,137,688,386,785,592,373,629,
11:55:25.924,859,666,42,45,340,137,689,386,785,593,93,250,859,665,42,45,340,137,689,385,785,592,93,250,
11:55:26.017,859,666,43,45,689,386,340,137,785,593,94,250,859,665,43,45,689,385,340,137,785,592,94,250,
11:55:26.110,860,666,43,45,690,386,786,593,341,138,806,157,858,666,41,44,688,386,784,593,339,137,804,156,
11:55:26.202,859,666,42,45,339,137,688,386,805,157,785,593,859,665,41,44,338,136,688,385,805,156,785,592,
11:55:26.295,859,666,42,45,339,137,689,386,785,593,93,250,859,665,42,45,339,137,689,385,785,592,93,250,
11:55:26.388,42,45,859,666,689,386,785,593,340,137,805,157,42,45,859,665,689,386,785,592,340,137,805,157,
11:55:26.481,43,45,860,666,341,138,689,386,375,630,785,593,43,44,859,666,341,138,688,385,374,630,784,593,
11:55:26.574,859,666,43,45,341,138,689,386,785,593,94,250,859,665,42,44,340,137,688,386,784,592,93,249,
11:55:26.666,43,45,859,666,340,137,689,386,94,250,784,590,44,45,859,665,340,137,689,385,94,250,784,589,
11:55:26.758,44,45,860,666,690,386,341,137,375,630,786,593,43,44,859,666,689,385,340,136,374,630,785,593,
11:55:26.851,44,45,860,666,690,386,375,630,341,138,786,593,43,44,859,666,689,386,374,630,340,137,785,593,
11:55:26.945,859,666,44,45,341,138,689,386,785,593,94,250,859,665,44,45,341,138,689,385,785,592,94,249,
11:55:27.036,44,45,860,666,690,386,341,137,95,250,406,290,44,45,860,665,690,385,341,137,95,250,406,290,
11:55:27.129,44,46,860,666,690,386,342,138,376,630,786,593,45,46,860,666,690,386,342,138,376,629,786,592,
11:55:27.222,45,46,343,138,861,666,691,386,376,630,96,250,44,46,342,137,860,666,690,386,375,630,95,249,
11:55:27.315,860,666,786,593,342,138,45,46,807,157,690,386,860,666,786,593,341,137,44,45,806,156,689,386,
11:55:27.407,860,666,44,45,690,386,341,137,787,593,95,250,860,665,45,45,691,385,342,137,787,592,96,250,
11:55:27.503,861,666,46,46,343,138,691,386,787,593,97,250,861,666,45,45,342,137,690,386,787,593,96,249,
11:55:27.601,861,666,45,46,691,386,788,593,342,137,96,250,861,665,37,44,689,386,787,592,337,136,91,250,
