Format Version,1.21,Take Name,pen_elore,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 02.20.21 PM,Total Frames in Take,1596,Total Exported Frames,1596,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Position,Position,Position
Frame,Time,X,Y,Z
134,1.116667,0.359713,0.336276,0.305777
135,1.125000,0.359711,0.336273,0.305778
136,1.133333,0.359716,0.336276,0.305785
137,1.141667,0.359712,0.336275,0.305785
138,1.150000,0.359712,0.336275,0.305784
139,1.158333,0.359711,0.336271,0.305783
140,1.166667,0.359711,0.336272,0.305783
141,1.175000,0.359713,0.336274,0.305780
142,1.183333,0.359712,0.336279,0.305777
143,1.191667,0.359715,0.336273,0.305775
144,1.200000,0.359712,0.336278,0.305777
145,1.208333,0.359712,0.336273,0.305781
146,1.216667,0.359712,0.336269,0.305783
147,1.225000,0.359713,0.336273,0.305785
148,1.233333,0.359713,0.336271,0.305784
149,1.241667,0.359713,0.336274,0.305780
150,1.250000,0.359714,0.336271,0.305775
151,1.258333,0.359713,0.336276,0.305775
152,1.266667,0.359712,0.336277,0.305780
153,1.275000,0.359712,0.336277,0.305776
154,1.283333,0.359711,0.336275,0.305782
155,1.291667,0.359711,0.336276,0.305780
156,1.300000,0.359709,0.336277,0.305782
157,1.308333,0.359710,0.336274,0.305784
158,1.316667,0.359712,0.336275,0.305777
159,1.325000,0.359714,0.336276,0.305783
160,1.333333,0.359715,0.336277,0.305777
161,1.341667,0.359711,0.336275,0.305780
162,1.350000,0.359705,0.336274,0.305783
163,1.358333,0.359710,0.336271,0.305782
164,1.366667,0.359712,0.336273,0.305781
165,1.375000,0.359711,0.336277,0.305778
166,1.383333,0.359712,0.336267,0.305788
167,1.391667,0.359714,0.336271,0.305785
168,1.400000,0.359714,0.336279,0.305778
169,1.408333,0.359713,0.336268,0.305781
170,1.416667,0.359711,0.336275,0.305783
171,1.425000,0.359711,0.336272,0.305781
172,1.433333,0.359715,0.336271,0.305777
173,1.441667,0.359711,0.336274,0.305781
174,1.450000,0.359711,0.336279,0.305782
175,1.458333,0.359715,0.336276,0.305780
176,1.466667,0.359715,0.336277,0.305780
177,1.475000,0.359708,0.336272,0.305786
178,1.483333,0.359712,0.336276,0.305777
179,1.491667,0.359714,0.336271,0.305776
180,1.500000,0.359715,0.336272,0.305780
181,1.508333,0.359711,0.336271,0.305780
182,1.516667,0.359713,0.336270,0.305787
183,1.525000,0.359715,0.336268,0.305782
184,1.533333,0.359722,0.336272,0.305781
185,1.541667,0.359716,0.336273,0.305780
186,1.550000,0.359720,0.336267,0.305783
187,1.558333,0.359722,0.336271,0.305780
188,1.566667,0.359730,0.336270,0.305776
189,1.575000,0.359724,0.336278,0.305765
190,1.583333,0.359731,0.336267,0.305759
191,1.591667,0.359725,0.336276,0.305763
192,1.600000,0.359725,0.336279,0.305767
193,1.608333,0.359727,0.336272,0.305766
194,1.616667,0.359726,0.336272,0.305770
195,1.625000,0.359724,0.336272,0.305781
196,1.633333,0.359726,0.336268,0.305780
197,1.641667,0.359724,0.336272,0.305782
198,1.650000,0.359730,0.336265,0.305774
199,1.658333,0.359725,0.336270,0.305775
200,1.666667,0.359728,0.336270,0.305767
201,1.675000,0.359725,0.336266,0.305770
202,1.683333,0.359728,0.336265,0.305772
203,1.691667,0.359725,0.336261,0.305776
204,1.700000,0.359729,0.336265,0.305775
205,1.708333,0.359729,0.336259,0.305777
206,1.716667,0.359730,0.336260,0.305776
207,1.725000,0.359726,0.336268,0.305777
208,1.733333,0.359724,0.336259,0.305774
209,1.741667,0.359725,0.336261,0.305779
210,1.750000,0.359727,0.336258,0.305780
211,1.758333,0.359726,0.336258,0.305777
212,1.766667,0.359726,0.336255,0.305776
213,1.775000,0.359727,0.336258,0.305775
214,1.783333,0.359727,0.336260,0.305779
215,1.791667,0.359727,0.336258,0.305778
216,1.800000,0.359728,0.336250,0.305775
217,1.808333,0.359723,0.336250,0.305787
218,1.816667,0.359722,0.336248,0.305791
219,1.825000,0.359715,0.336251,0.305788
220,1.833333,0.359714,0.336246,0.305793
221,1.841667,0.359716,0.336240,0.305801
222,1.850000,0.359714,0.336246,0.305792
223,1.858333,0.359712,0.336243,0.305797
224,1.866667,0.359707,0.336238,0.305796
225,1.875000,0.359711,0.336240,0.305798
226,1.883333,0.359711,0.336242,0.305796
227,1.891667,0.359707,0.336243,0.305794
228,1.900000,0.359709,0.336234,0.305795
229,1.908333,0.359704,0.336239,0.305798
230,1.916667,0.359700,0.336239,0.305807
231,1.925000,0.359705,0.336238,0.305803
232,1.933333,0.359701,0.336236,0.305803
233,1.941667,0.359705,0.336235,0.305800
234,1.950000,0.359699,0.336236,0.305804
235,1.958333,0.359704,0.336234,0.305802
236,1.966667,0.359702,0.336236,0.305804
237,1.975000,0.359703,0.336239,0.305803
238,1.983333,0.359700,0.336238,0.305805
239,1.991667,0.359700,0.336231,0.305805
240,2.000000,0.359700,0.336231,0.305806
241,2.008333,0.359697,0.336231,0.305808
242,2.016667,0.359699,0.336234,0.305808
243,2.025000,0.359699,0.336224,0.305814
244,2.033333,0.359706,0.336225,0.305815
245,2.041667,0.359699,0.336235,0.305810
246,2.050000,0.359702,0.336234,0.305806
247,2.058333,0.359697,0.336231,0.305808
248,2.066667,0.359702,0.336231,0.305808
249,2.075000,0.359697,0.336233,0.305806
250,2.083333,0.359700,0.336230,0.305803
251,2.091667,0.359697,0.336235,0.305806
252,2.100000,0.359697,0.336229,0.305808
253,2.108333,0.359692,0.336229,0.305811
254,2.116667,0.359694,0.336227,0.305812
255,2.125000,0.359687,0.336227,0.305814
256,2.133333,0.359694,0.336224,0.305815
257,2.141667,0.359689,0.336218,0.305820
258,2.150000,0.359692,0.336225,0.305827
259,2.158333,0.359694,0.336220,0.305818
260,2.166667,0.359692,0.336221,0.305823
261,2.175000,0.359690,0.336221,0.305818
262,2.183333,0.359689,0.336223,0.305822
263,2.191667,0.359693,0.336217,0.305817
264,2.200000,0.359689,0.336221,0.305818
265,2.208333,0.359687,0.336229,0.305819
266,2.216667,0.359688,0.336223,0.305819
267,2.225000,0.359686,0.336221,0.305824
268,2.233333,0.359685,0.336218,0.305826
269,2.241667,0.359689,0.336222,0.305824
270,2.250000,0.359683,0.336212,0.305832
271,2.258333,0.359682,0.336216,0.305835
272,2.266667,0.359680,0.336215,0.305828
273,2.275000,0.359682,0.336215,0.305828
274,2.283333,0.359681,0.336213,0.305830
275,2.291667,0.359681,0.336211,0.305830
276,2.300000,0.359678,0.336220,0.305837
277,2.308333,0.359680,0.336215,0.305829
278,2.316667,0.359682,0.336216,0.305829
279,2.325000,0.359681,0.336210,0.305833
280,2.333333,0.359677,0.336213,0.305829
281,2.341667,0.359671,0.336218,0.305834
282,2.350000,0.359674,0.336206,0.305839
283,2.358333,0.359675,0.336207,0.305837
