Format Version,1.21,Take Name,mineral_water_hatra,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 01.28.35 PM,Total Frames in Take,1813,Total Exported Frames,1813,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5001,Unlabeled:5001,Unlabeled:5001
,,"8392B20CF49E35701389","8392B20CF49E35701389","8392B20CF49E35701389"
,,Position,Position,Position
Frame,Time,X,Y,Z
134,1.116667,0.355023,0.344278,1.044510
135,1.125000,0.355019,0.344286,1.044500
136,1.133333,0.355021,0.344282,1.044486
137,1.141667,0.355023,0.344289,1.044474
138,1.150000,0.355025,0.344291,1.044469
139,1.158333,0.355031,0.344285,1.044468
140,1.166667,0.355023,0.344287,1.044476
141,1.175000,0.355020,0.344281,1.044489
142,1.183333,0.355030,0.344283,1.044496
143,1.191667,0.355021,0.344282,1.044501
144,1.200000,0.355027,0.344283,1.044498
145,1.208333,0.355035,0.344283,1.044486
146,1.216667,0.355026,0.344292,1.044470
147,1.225000,0.355022,0.344292,1.044462
148,1.233333,0.355029,0.344286,1.044465
149,1.241667,0.355034,0.344295,1.044467
150,1.250000,0.355033,0.344291,1.044470
151,1.258333,0.355030,0.344292,1.044476
152,1.266667,0.355034,0.344287,1.044484
153,1.275000,0.355026,0.344284,1.044494
154,1.283333,0.355028,0.344292,1.044487
155,1.291667,0.355032,0.344298,1.044478
156,1.300000,0.355031,0.344292,1.044461
157,1.308333,0.355037,0.344289,1.044464
158,1.316667,0.355038,0.344294,1.044459
159,1.325000,0.355055,0.344292,1.044464
160,1.333333,0.355055,0.344297,1.044466
161,1.341667,0.355058,0.344296,1.044469
162,1.350000,0.355072,0.344287,1.044474
163,1.358333,0.355078,0.344290,1.044470
164,1.366667,0.355089,0.344289,1.044464
165,1.375000,0.355102,0.344299,1.044454
166,1.383333,0.355107,0.344308,1.044440
167,1.391667,0.355123,0.344304,1.044426
168,1.400000,0.355133,0.344313,1.044423
169,1.408333,0.355143,0.344313,1.044424
170,1.416667,0.355151,0.344305,1.044428
171,1.425000,0.355138,0.344312,1.044425
172,1.433333,0.355154,0.344305,1.044429
173,1.441667,0.355142,0.344309,1.044435
174,1.450000,0.355153,0.344311,1.044434
175,1.458333,0.355154,0.344307,1.044431
176,1.466667,0.355159,0.344315,1.044424
177,1.475000,0.355160,0.344316,1.044418
178,1.483333,0.355157,0.344314,1.044418
179,1.491667,0.355155,0.344314,1.044411
180,1.500000,0.355158,0.344314,1.044414
181,1.508333,0.355166,0.344311,1.044419
182,1.516667,0.355151,0.344324,1.044425
183,1.525000,0.355166,0.344301,1.044426
184,1.533333,0.355163,0.344312,1.044431
185,1.541667,0.355163,0.344317,1.044419
186,1.550000,0.355173,0.344305,1.044417
187,1.558333,0.355165,0.344306,1.044422
188,1.566667,0.355160,0.344319,1.044412
189,1.575000,0.355163,0.344323,1.044417
190,1.583333,0.355165,0.344312,1.044416
191,1.591667,0.355167,0.344314,1.044414
192,1.600000,0.355162,0.344313,1.044422
193,1.608333,0.355157,0.344314,1.044428
194,1.616667,0.355160,0.344316,1.044426
195,1.625000,0.355157,0.344319,1.044424
196,1.633333,0.355161,0.344312,1.044419
197,1.641667,0.355168,0.344312,1.044421
198,1.650000,0.355157,0.344316,1.044416
199,1.658333,0.355155,0.344317,1.044417
200,1.666667,0.355153,0.344323,1.044415
201,1.675000,0.355155,0.344318,1.044419
202,1.683333,0.355158,0.344313,1.044423
203,1.691667,0.355162,0.344321,1.044424
204,1.700000,0.355162,0.344322,1.044423
205,1.708333,0.355166,0.344321,1.044420
206,1.716667,0.355163,0.344318,1.044415
207,1.725000,0.355162,0.344322,1.044417
208,1.733333,0.355166,0.344325,1.044414
209,1.741667,0.355168,0.344324,1.044405
210,1.750000,0.355168,0.344326,1.044409
211,1.758333,0.355171,0.344323,1.044412
212,1.766667,0.355173,0.344324,1.044413
213,1.775000,0.355181,0.344319,1.044419
214,1.783333,0.355174,0.344321,1.044411
215,1.791667,0.355172,0.344322,1.044411
216,1.800000,0.355171,0.344328,1.044412
217,1.808333,0.355174,0.344324,1.044407
218,1.816667,0.355183,0.344321,1.044405
219,1.825000,0.355176,0.344327,1.044409
220,1.833333,0.355175,0.344326,1.044404
221,1.841667,0.355183,0.344322,1.044405
222,1.850000,0.355186,0.344321,1.044411
223,1.858333,0.355181,0.344323,1.044412
224,1.866667,0.355171,0.344327,1.044410
225,1.875000,0.355181,0.344317,1.044415
226,1.883333,0.355183,0.344316,1.044407
227,1.891667,0.355174,0.344321,1.044408
228,1.900000,0.355174,0.344321,1.044414
229,1.908333,0.355182,0.344318,1.044408
230,1.916667,0.355174,0.344322,1.044408
231,1.925000,0.355181,0.344314,1.044414
232,1.933333,0.355190,0.344313,1.044413
233,1.941667,0.355181,0.344320,1.044408
234,1.950000,0.355177,0.344321,1.044417
235,1.958333,0.355181,0.344317,1.044416
236,1.966667,0.355176,0.344321,1.044418
237,1.975000,0.355178,0.344325,1.044407
238,1.983333,0.355180,0.344318,1.044410
239,1.991667,0.355186,0.344313,1.044408
240,2.000000,0.355176,0.344317,1.044408
241,2.008333,0.355179,0.344321,1.044411
242,2.016667,0.355169,0.344327,1.044413
243,2.025000,0.355177,0.344327,1.044422
244,2.033333,0.355177,0.344317,1.044416
