Format Version,1.21,Take Name,monitor_hatra,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 02.05.19 PM,Total Frames in Take,2517,Total Exported Frames,2517,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Position,Position,Position
Frame,Time,X,Y,Z
134,1.116667,0.366627,0.336863,0.890656
135,1.125000,0.366628,0.336871,0.890615
136,1.133333,0.366630,0.336876,0.890582
137,1.141667,0.366627,0.336875,0.890572
138,1.150000,0.366625,0.336879,0.890573
139,1.158333,0.366624,0.336877,0.890601
140,1.166667,0.366628,0.336865,0.890636
141,1.175000,0.366619,0.336857,0.890671
142,1.183333,0.366622,0.336856,0.890703
143,1.191667,0.366623,0.336855,0.890713
144,1.200000,0.366627,0.336854,0.890707
145,1.208333,0.366624,0.336860,0.890685
146,1.216667,0.366620,0.336870,0.890646
147,1.225000,0.366625,0.336880,0.890616
148,1.233333,0.366628,0.336879,0.890595
149,1.241667,0.366628,0.336872,0.890586
150,1.250000,0.366626,0.336880,0.890595
151,1.258333,0.366623,0.336878,0.890614
152,1.266667,0.366628,0.336870,0.890641
153,1.275000,0.366635,0.336857,0.890676
154,1.283333,0.366629,0.336860,0.890689
155,1.291667,0.366633,0.336857,0.890694
156,1.300000,0.366636,0.336854,0.890685
157,1.308333,0.366633,0.336863,0.890661
158,1.316667,0.366632,0.336870,0.890639
159,1.325000,0.366631,0.336879,0.890611
160,1.333333,0.366632,0.336880,0.890592
161,1.341667,0.366629,0.336877,0.890587
162,1.350000,0.366629,0.336877,0.890599
163,1.358333,0.366632,0.336874,0.890619
164,1.366667,0.366635,0.336866,0.890647
165,1.375000,0.366634,0.336867,0.890670
166,1.383333,0.366631,0.336862,0.890682
167,1.391667,0.366635,0.336864,0.890685
168,1.400000,0.366640,0.336861,0.890671
169,1.408333,0.366635,0.336865,0.890650
170,1.416667,0.366638,0.336873,0.890627
171,1.425000,0.366633,0.336874,0.890610
172,1.433333,0.366637,0.336877,0.890600
173,1.441667,0.366638,0.336881,0.890601
174,1.450000,0.366646,0.336876,0.890616
175,1.458333,0.366651,0.336867,0.890639
176,1.466667,0.366649,0.336866,0.890663
177,1.475000,0.366657,0.336863,0.890675
178,1.483333,0.366666,0.336867,0.890686
179,1.491667,0.366673,0.336863,0.890679
180,1.500000,0.366686,0.336874,0.890666
181,1.508333,0.366681,0.336882,0.890638
182,1.516667,0.366688,0.336887,0.890609
183,1.525000,0.366691,0.336888,0.890590
184,1.533333,0.366697,0.336898,0.890578
185,1.541667,0.366701,0.336898,0.890578
186,1.550000,0.366712,0.336896,0.890598
187,1.558333,0.366716,0.336884,0.890621
188,1.566667,0.366721,0.336888,0.890641
189,1.575000,0.366729,0.336885,0.890652
190,1.583333,0.366733,0.336883,0.890655
191,1.591667,0.366742,0.336885,0.890649
192,1.600000,0.366746,0.336888,0.890631
193,1.608333,0.366752,0.336893,0.890617
194,1.616667,0.366753,0.336896,0.890594
195,1.625000,0.366758,0.336900,0.890582
196,1.633333,0.366763,0.336900,0.890578
197,1.641667,0.366765,0.336897,0.890581
198,1.650000,0.366767,0.336901,0.890596
199,1.658333,0.366769,0.336894,0.890614
200,1.666667,0.366776,0.336886,0.890636
201,1.675000,0.366774,0.336875,0.890649
202,1.683333,0.366774,0.336881,0.890653
203,1.691667,0.366771,0.336895,0.890643
204,1.700000,0.366776,0.336891,0.890629
205,1.708333,0.366777,0.336891,0.890612
206,1.716667,0.366779,0.336902,0.890599
