Format Version,1.21,Take Name,chair_hatra_vegso,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 12.19.02 AM,Total Frames in Take,1679,Total Exported Frames,1679,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Position,Position,Position
Frame,Time,X,Y,Z
327,2.725000,0.361921,0.344101,0.905762
328,2.733333,0.361916,0.344101,0.905765
329,2.741667,0.361922,0.344105,0.905763
330,2.750000,0.361911,0.344109,0.905762
331,2.758333,0.361913,0.344103,0.905764
332,2.766667,0.361912,0.344104,0.905764
333,2.775000,0.361911,0.344104,0.905765
334,2.783333,0.361912,0.344109,0.905764
335,2.791667,0.361914,0.344099,0.905765
336,2.800000,0.361918,0.344107,0.905763
337,2.808333,0.361910,0.344107,0.905759
338,2.816667,0.361914,0.344105,0.905759
339,2.825000,0.361918,0.344101,0.905766
340,2.833333,0.361918,0.344101,0.905759
341,2.841667,0.361911,0.344108,0.905763
342,2.850000,0.361912,0.344114,0.905764
343,2.858333,0.361916,0.344106,0.905768
344,2.866667,0.361915,0.344102,0.905765
345,2.875000,0.361919,0.344105,0.905767
346,2.883333,0.361915,0.344107,0.905766
347,2.891667,0.361905,0.344111,0.905764
348,2.900000,0.361911,0.344106,0.905763
349,2.908333,0.361908,0.344105,0.905757
350,2.916667,0.361906,0.344117,0.905738
351,2.925000,0.361907,0.344118,0.905737
352,2.933333,0.361908,0.344114,0.905738
353,2.941667,0.361899,0.344113,0.905744
354,2.950000,0.361896,0.344113,0.905750
355,2.958333,0.361890,0.344107,0.905752
356,2.966667,0.361884,0.344113,0.905757
357,2.975000,0.361871,0.344112,0.905765
358,2.983333,0.361868,0.344105,0.905774
359,2.991667,0.361865,0.344108,0.905763
360,3.000000,0.361879,0.344110,0.905748
361,3.008333,0.361875,0.344120,0.905742
362,3.016667,0.361875,0.344119,0.905743
363,3.025000,0.361864,0.344115,0.905743
364,3.033333,0.361856,0.344115,0.905740
365,3.041667,0.361856,0.344120,0.905740
366,3.050000,0.361850,0.344122,0.905740
367,3.058333,0.361859,0.344103,0.905756
368,3.066667,0.361862,0.344108,0.905761
369,3.075000,0.361860,0.344113,0.905756
370,3.083333,0.361858,0.344123,0.905751
371,3.091667,0.361845,0.344121,0.905751
372,3.100000,0.361826,0.344130,0.905738
373,3.108333,0.361829,0.344131,0.905722
374,3.116667,0.361819,0.344138,0.905703
375,3.125000,0.361806,0.344144,0.905688
376,3.133333,0.361814,0.344138,0.905688
377,3.141667,0.361812,0.344136,0.905699
378,3.150000,0.361814,0.344131,0.905712
379,3.158333,0.361824,0.344134,0.905719
380,3.166667,0.361814,0.344133,0.905731
381,3.175000,0.361804,0.344134,0.905746
382,3.183333,0.361810,0.344123,0.905749
383,3.191667,0.361806,0.344135,0.905739
384,3.200000,0.361808,0.344145,0.905713
385,3.208333,0.361802,0.344155,0.905697
386,3.216667,0.361798,0.344156,0.905681
387,3.225000,0.361798,0.344156,0.905672
388,3.233333,0.361803,0.344166,0.905668
389,3.241667,0.361804,0.344156,0.905677
390,3.250000,0.361796,0.344163,0.905690
391,3.258333,0.361794,0.344156,0.905698
392,3.266667,0.361802,0.344157,0.905713
393,3.275000,0.361791,0.344167,0.905721
394,3.283333,0.361798,0.344161,0.905715
395,3.291667,0.361786,0.344169,0.905703
396,3.300000,0.361788,0.344176,0.905678
397,3.308333,0.361785,0.344190,0.905650
398,3.316667,0.361790,0.344188,0.905623
399,3.325000,0.361795,0.344189,0.905603
400,3.333333,0.361791,0.344193,0.905590
401,3.341667,0.361793,0.344196,0.905577
402,3.350000,0.361802,0.344196,0.905573
403,3.358333,0.361807,0.344192,0.905547
404,3.366667,0.361808,0.344191,0.905530
405,3.375000,0.361821,0.344183,0.905508
406,3.383333,0.361832,0.344184,0.905472
407,3.391667,0.361842,0.344182,0.905421
408,3.400000,0.361870,0.344184,0.905342
409,3.408333,0.361890,0.344183,0.905226
410,3.416667,0.361907,0.344184,0.905095
411,3.425000,0.361921,0.344189,0.904931
412,3.433333,0.361932,0.344181,0.904739
413,3.441667,0.361935,0.344194,0.904525
414,3.450000,0.361942,0.344193,0.904305
415,3.458333,0.361930,0.344193,0.904086
416,3.466667,0.361933,0.344185,0.903855
417,3.475000,0.361943,0.344190,0.903600
418,3.483333,0.361936,0.344197,0.903362
419,3.491667,0.361940,0.344187,0.903091
420,3.500000,0.361937,0.344181,0.902818
421,3.508333,0.361938,0.344169,0.902535
422,3.516667,0.361937,0.344169,0.902234
423,3.525000,0.361948,0.344169,0.901879
424,3.533333,0.361937,0.344180,0.901493
425,3.541667,0.361946,0.344176,0.901087
426,3.550000,0.361959,0.344177,0.900674
427,3.558333,0.361971,0.344168,0.900216
428,3.566667,0.361973,0.344160,0.899731
429,3.575000,0.361974,0.344184,0.899226
430,3.583333,0.361973,0.344190,0.898729
431,3.591667,0.361979,0.344189,0.898222
432,3.600000,0.361989,0.344189,0.897736
433,3.608333,0.361984,0.344192,0.897253
434,3.616667,0.361990,0.344196,0.896772
435,3.625000,0.361992,0.344193,0.896308
436,3.633333,0.362010,0.344174,0.895846
437,3.641667,0.362018,0.344158,0.895389
438,3.650000,0.362034,0.344167,0.894900
439,3.658333,0.362043,0.344154,0.894370
440,3.666667,0.362035,0.344169,0.893808
441,3.675000,0.362026,0.344187,0.893244
442,3.683333,0.362012,0.344204,0.892681
443,3.691667,0.362017,0.344208,0.892108
444,3.700000,0.362019,0.344210,0.891607
445,3.708333,0.362037,0.344193,0.891104
446,3.716667,0.362047,0.344198,0.890634
447,3.725000,0.362066,0.344181,0.890159
448,3.733333,0.362072,0.344164,0.889690
449,3.741667,0.362075,0.344136,0.889227
450,3.750000,0.362087,0.344122,0.888734
451,3.758333,0.362070,0.344097,0.888174
452,3.766667,0.362077,0.344110,0.887530
453,3.775000,0.362046,0.344135,0.886818
454,3.783333,0.362022,0.344155,0.886053
455,3.791667,0.362019,0.344178,0.885283
456,3.800000,0.362044,0.344189,0.884515
457,3.808333,0.362060,0.344195,0.883781
458,3.816667,0.362083,0.344192,0.883081
459,3.825000,0.362085,0.344183,0.882425
460,3.833333,0.362088,0.344170,0.881803
461,3.841667,0.362101,0.344157,0.881208
462,3.850000,0.362098,0.344149,0.880588
463,3.858333,0.362098,0.344137,0.879949
464,3.866667,0.362115,0.344137,0.879292
465,3.875000,0.362154,0.344138,0.878576
466,3.883333,0.362208,0.344150,0.877807
467,3.891667,0.362278,0.344158,0.877049
468,3.900000,0.362337,0.344162,0.876277
469,3.908333,0.362376,0.344185,0.875519
470,3.916667,0.362408,0.344196,0.874823
471,3.925000,0.362436,0.344204,0.874137
472,3.933333,0.362434,0.344214,0.873480
473,3.941667,0.362427,0.344209,0.872876
474,3.950000,0.362440,0.344186,0.872330
475,3.958333,0.362468,0.344165,0.871833
476,3.966667,0.362478,0.344143,0.871310
477,3.975000,0.362503,0.344133,0.870794
478,3.983333,0.362524,0.344137,0.870204
479,3.991667,0.362535,0.344124,0.869597
480,4.000000,0.362542,0.344145,0.868981
481,4.008333,0.362529,0.344165,0.868351
482,4.016667,0.362541,0.344152,0.867710
483,4.025000,0.362552,0.344151,0.867094
484,4.033333,0.362559,0.344159,0.866473
485,4.041667,0.362572,0.344153,0.865837
486,4.050000,0.362542,0.344165,0.865215
487,4.058333,0.362522,0.344163,0.864600
488,4.066667,0.362505,0.344149,0.863989
489,4.075000,0.362517,0.344116,0.863358
490,4.083333,0.362523,0.344119,0.862738
