Format Version,1.21,Take Name,chair_hatra,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 12.04.29 AM,Total Frames in Take,2644,Total Exported Frames,2644,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5001,Unlabeled:5001,Unlabeled:5001
,,"8392B20CF49E35701389","8392B20CF49E35701389","8392B20CF49E35701389"
,,Position,Position,Position
Frame,Time,X,Y,Z
134,1.116667,0.350030,0.343817,0.976809
135,1.125000,0.350030,0.343818,0.976827
136,1.133333,0.350024,0.343820,0.976841
137,1.141667,0.350031,0.343813,0.976847
138,1.150000,0.350030,0.343818,0.976844
139,1.158333,0.350029,0.343818,0.976828
140,1.166667,0.350033,0.343815,0.976804
141,1.175000,0.350036,0.343820,0.976778
142,1.183333,0.350033,0.343827,0.976753
143,1.191667,0.350030,0.343819,0.976754
144,1.200000,0.350026,0.343823,0.976771
145,1.208333,0.350033,0.343812,0.976802
146,1.216667,0.350027,0.343817,0.976822
147,1.225000,0.350031,0.343811,0.976838
148,1.233333,0.350024,0.343814,0.976841
149,1.241667,0.350026,0.343817,0.976832
150,1.250000,0.350019,0.343828,0.976809
151,1.258333,0.350029,0.343824,0.976787
152,1.266667,0.350028,0.343823,0.976773
153,1.275000,0.350029,0.343820,0.976782
154,1.283333,0.350024,0.343820,0.976806
155,1.291667,0.350024,0.343819,0.976837
156,1.300000,0.350027,0.343814,0.976867
157,1.308333,0.350033,0.343806,0.976885
158,1.316667,0.350029,0.343809,0.976892
159,1.325000,0.350026,0.343810,0.976871
160,1.333333,0.350033,0.343815,0.976844
161,1.341667,0.350023,0.343826,0.976818
162,1.350000,0.350028,0.343824,0.976809
163,1.358333,0.350031,0.343821,0.976813
164,1.366667,0.350031,0.343806,0.976823
165,1.375000,0.350032,0.343809,0.976850
166,1.383333,0.350028,0.343816,0.976870
167,1.391667,0.350031,0.343812,0.976877
168,1.400000,0.350024,0.343814,0.976864
169,1.408333,0.350035,0.343812,0.976832
170,1.416667,0.350028,0.343820,0.976802
171,1.425000,0.350030,0.343824,0.976778
172,1.433333,0.350029,0.343820,0.976771
173,1.441667,0.350027,0.343829,0.976774
174,1.450000,0.350021,0.343821,0.976790
175,1.458333,0.350023,0.343820,0.976803
176,1.466667,0.350023,0.343813,0.976805
177,1.475000,0.350026,0.343819,0.976796
178,1.483333,0.350023,0.343820,0.976785
179,1.491667,0.350030,0.343815,0.976768
180,1.500000,0.350029,0.343833,0.976755
181,1.508333,0.350028,0.343828,0.976759
182,1.516667,0.350022,0.343829,0.976765
183,1.525000,0.350029,0.343820,0.976779
184,1.533333,0.350027,0.343823,0.976793
185,1.541667,0.350026,0.343821,0.976797
186,1.550000,0.350027,0.343822,0.976782
187,1.558333,0.350026,0.343823,0.976752
188,1.566667,0.350029,0.343826,0.976726
189,1.575000,0.350024,0.343832,0.976704
190,1.583333,0.350036,0.343831,0.976703
191,1.591667,0.350027,0.343830,0.976720
192,1.600000,0.350027,0.343822,0.976744
193,1.608333,0.350026,0.343828,0.976770
194,1.616667,0.350027,0.343821,0.976789
195,1.625000,0.350034,0.343814,0.976788
196,1.633333,0.350023,0.343817,0.976764
197,1.641667,0.350022,0.343827,0.976728
198,1.650000,0.350027,0.343836,0.976689
199,1.658333,0.350022,0.343832,0.976665
200,1.666667,0.350021,0.343827,0.976673
201,1.675000,0.350023,0.343821,0.976730
202,1.683333,0.350024,0.343802,0.976836
203,1.691667,0.350029,0.343769,0.977032
204,1.700000,0.350026,0.343734,0.977234
205,1.708333,0.350019,0.343716,0.977364
206,1.716667,0.350028,0.343713,0.977352
207,1.725000,0.350028,0.343741,0.977214
208,1.733333,0.350024,0.343794,0.976984
209,1.741667,0.350023,0.343830,0.976714
210,1.750000,0.350023,0.343860,0.976481
211,1.758333,0.350022,0.343884,0.976384
212,1.766667,0.350015,0.343886,0.976424
213,1.775000,0.350020,0.343843,0.976594
214,1.783333,0.350021,0.343812,0.976804
215,1.791667,0.350036,0.343786,0.976977
216,1.800000,0.350028,0.343789,0.977073
217,1.808333,0.350025,0.343782,0.977054
218,1.816667,0.350029,0.343798,0.976941
219,1.825000,0.350026,0.343817,0.976789
220,1.833333,0.350023,0.343846,0.976649
221,1.841667,0.350027,0.343848,0.976543
222,1.850000,0.350020,0.343861,0.976519
223,1.858333,0.350012,0.343851,0.976565
224,1.866667,0.350015,0.343841,0.976644
225,1.875000,0.350021,0.343826,0.976722
226,1.883333,0.350029,0.343810,0.976781
227,1.891667,0.350018,0.343819,0.976803
228,1.900000,0.350017,0.343822,0.976784
229,1.908333,0.350022,0.343828,0.976749
230,1.916667,0.350029,0.343826,0.976709
231,1.925000,0.350024,0.343839,0.976686
232,1.933333,0.350015,0.343841,0.976686
233,1.941667,0.350019,0.343828,0.976719
234,1.950000,0.350017,0.343827,0.976774
235,1.958333,0.350026,0.343819,0.976822
236,1.966667,0.350019,0.343824,0.976857
237,1.975000,0.350024,0.343811,0.976871
238,1.983333,0.350022,0.343821,0.976852
239,1.991667,0.350028,0.343818,0.976826
240,2.000000,0.350025,0.343823,0.976801
241,2.008333,0.350023,0.343820,0.976775
242,2.016667,0.350023,0.343826,0.976779
243,2.025000,0.350018,0.343832,0.976793
244,2.033333,0.350025,0.343828,0.976825
245,2.041667,0.350029,0.343809,0.976856
246,2.050000,0.350021,0.343809,0.976864
247,2.058333,0.350024,0.343819,0.976864
248,2.066667,0.350022,0.343820,0.976843
249,2.075000,0.350028,0.343819,0.976807
250,2.083333,0.350026,0.343828,0.976784
251,2.091667,0.350027,0.343830,0.976760
252,2.100000,0.350029,0.343818,0.976763
253,2.108333,0.350021,0.343823,0.976780
254,2.116667,0.350027,0.343815,0.976807
255,2.125000,0.350027,0.343816,0.976826
256,2.133333,0.350029,0.343812,0.976829
257,2.141667,0.350022,0.343823,0.976823
258,2.150000,0.350023,0.343829,0.976802
259,2.158333,0.350021,0.343821,0.976771
260,2.166667,0.350023,0.343832,0.976749
261,2.175000,0.350025,0.343828,0.976743
262,2.183333,0.350026,0.343821,0.976755
263,2.191667,0.350027,0.343819,0.976781
264,2.200000,0.350032,0.343816,0.976807
265,2.208333,0.350021,0.343821,0.976826
266,2.216667,0.350021,0.343821,0.976813
267,2.225000,0.350025,0.343816,0.976797
268,2.233333,0.350028,0.343825,0.976764
269,2.241667,0.350027,0.343829,0.976738
270,2.250000,0.350032,0.343819,0.976734
271,2.258333,0.350023,0.343830,0.976748
272,2.266667,0.350029,0.343819,0.976791
273,2.275000,0.350026,0.343818,0.976833
274,2.283333,0.350040,0.343798,0.976869
275,2.291667,0.350024,0.343806,0.976883
276,2.300000,0.350027,0.343817,0.976870
277,2.308333,0.350030,0.343812,0.976832
278,2.316667,0.350028,0.343814,0.976791
279,2.325000,0.350031,0.343823,0.976766
280,2.333333,0.350027,0.343835,0.976761
281,2.341667,0.350033,0.343823,0.976778
282,2.350000,0.350023,0.343828,0.976815
283,2.358333,0.350032,0.343816,0.976861
