Format Version,1.21,Take Name,chair_elore_2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 11.56.54 AM,Total Frames in Take,1920,Total Exported Frames,1920,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Position,Position,Position
Frame,Time,X,Y,Z
134,1.116667,0.363818,0.341949,0.310549
135,1.125000,0.363818,0.341976,0.310416
136,1.133333,0.363818,0.341999,0.310271
137,1.141667,0.363827,0.342023,0.310156
138,1.150000,0.363829,0.342032,0.310098
139,1.158333,0.363827,0.342031,0.310120
140,1.166667,0.363824,0.342014,0.310173
141,1.175000,0.363820,0.342005,0.310214
142,1.183333,0.363827,0.342014,0.310219
143,1.191667,0.363826,0.342020,0.310227
144,1.200000,0.363826,0.342015,0.310287
145,1.208333,0.363831,0.341993,0.310384
146,1.216667,0.363826,0.341964,0.310546
147,1.225000,0.363831,0.341930,0.310726
148,1.233333,0.363829,0.341908,0.310872
149,1.241667,0.363837,0.341891,0.310934
150,1.250000,0.363834,0.341894,0.310924
151,1.258333,0.363835,0.341908,0.310833
152,1.266667,0.363829,0.341937,0.310687
153,1.275000,0.363833,0.341967,0.310532
154,1.283333,0.363831,0.341989,0.310432
155,1.291667,0.363831,0.342004,0.310397
156,1.300000,0.363832,0.341988,0.310444
157,1.308333,0.363823,0.341964,0.310548
158,1.316667,0.363824,0.341945,0.310676
159,1.325000,0.363836,0.341921,0.310810
160,1.333333,0.363838,0.341897,0.310882
161,1.341667,0.363833,0.341899,0.310897
162,1.350000,0.363832,0.341915,0.310832
163,1.358333,0.363832,0.341940,0.310719
164,1.366667,0.363831,0.341952,0.310602
165,1.375000,0.363828,0.341972,0.310514
166,1.383333,0.363831,0.341983,0.310464
167,1.391667,0.363829,0.341983,0.310484
168,1.400000,0.363832,0.341965,0.310548
169,1.408333,0.363828,0.341946,0.310656
170,1.416667,0.363832,0.341925,0.310764
171,1.425000,0.363827,0.341917,0.310834
172,1.433333,0.363832,0.341909,0.310855
173,1.441667,0.363829,0.341921,0.310819
174,1.450000,0.363830,0.341930,0.310742
175,1.458333,0.363830,0.341944,0.310640
176,1.466667,0.363837,0.341960,0.310559
177,1.475000,0.363829,0.341971,0.310518
178,1.483333,0.363830,0.341977,0.310518
179,1.491667,0.363824,0.341959,0.310560
180,1.500000,0.363830,0.341944,0.310643
181,1.508333,0.363835,0.341933,0.310736
182,1.516667,0.363836,0.341926,0.310795
183,1.525000,0.363838,0.341908,0.310815
184,1.533333,0.363830,0.341913,0.310797
185,1.541667,0.363827,0.341932,0.310749
186,1.550000,0.363832,0.341942,0.310661
187,1.558333,0.363834,0.341953,0.310595
188,1.566667,0.363824,0.341963,0.310548
189,1.575000,0.363826,0.341964,0.310550
190,1.583333,0.363834,0.341956,0.310569
191,1.591667,0.363834,0.341943,0.310631
192,1.600000,0.363827,0.341937,0.310702
193,1.608333,0.363829,0.341925,0.310763
194,1.616667,0.363835,0.341911,0.310787
195,1.625000,0.363830,0.341922,0.310785
196,1.633333,0.363831,0.341935,0.310743
197,1.641667,0.363825,0.341945,0.310681
198,1.650000,0.363827,0.341944,0.310619
199,1.658333,0.363827,0.341957,0.310578
200,1.666667,0.363826,0.341963,0.310567
201,1.675000,0.363829,0.341962,0.310586
202,1.683333,0.363829,0.341946,0.310632
203,1.691667,0.363826,0.341938,0.310696
204,1.700000,0.363825,0.341931,0.310740
205,1.708333,0.363832,0.341929,0.310767
206,1.716667,0.363831,0.341925,0.310763
207,1.725000,0.363827,0.341929,0.310737
208,1.733333,0.363829,0.341942,0.310688
209,1.741667,0.363831,0.341947,0.310638
210,1.750000,0.363833,0.341961,0.310592
211,1.758333,0.363827,0.341958,0.310587
212,1.766667,0.363829,0.341952,0.310600
213,1.775000,0.363825,0.341946,0.310643
214,1.783333,0.363826,0.341939,0.310677
215,1.791667,0.363829,0.341938,0.310722
216,1.800000,0.363829,0.341936,0.310757
217,1.808333,0.363830,0.341925,0.310755
218,1.816667,0.363830,0.341933,0.310729
219,1.825000,0.363827,0.341947,0.310685
220,1.833333,0.363824,0.341956,0.310647
221,1.841667,0.363831,0.341952,0.310621
222,1.850000,0.363834,0.341951,0.310607
223,1.858333,0.363825,0.341946,0.310614
224,1.866667,0.363822,0.341957,0.310641
225,1.875000,0.363827,0.341940,0.310675
226,1.883333,0.363831,0.341939,0.310712
227,1.891667,0.363828,0.341928,0.310739
228,1.900000,0.363824,0.341927,0.310740
229,1.908333,0.363830,0.341931,0.310713
230,1.916667,0.363829,0.341935,0.310690
231,1.925000,0.363827,0.341945,0.310663
232,1.933333,0.363824,0.341952,0.310634
233,1.941667,0.363824,0.341958,0.310617
234,1.950000,0.363830,0.341948,0.310618
235,1.958333,0.363829,0.341943,0.310645
236,1.966667,0.363827,0.341943,0.310679
237,1.975000,0.363828,0.341939,0.310712
238,1.983333,0.363829,0.341937,0.310721
239,1.991667,0.363828,0.341933,0.310723
240,2.000000,0.363824,0.341932,0.310716
241,2.008333,0.363827,0.341938,0.310697
242,2.016667,0.363825,0.341950,0.310664
243,2.025000,0.363832,0.341951,0.310638
244,2.033333,0.363831,0.341951,0.310627
245,2.041667,0.363823,0.341945,0.310638
246,2.050000,0.363833,0.341943,0.310651
247,2.058333,0.363827,0.341944,0.310676
248,2.066667,0.363833,0.341940,0.310699
249,2.075000,0.363830,0.341930,0.310711
250,2.083333,0.363826,0.341935,0.310724
251,2.091667,0.363833,0.341939,0.310713
