Format Version,1.21,Take Name,mineral_water_elore,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 01.25.39 PM,Total Frames in Take,1790,Total Exported Frames,1790,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Position,Position,Position
Frame,Time,X,Y,Z
569,4.741667,0.367962,0.342407,0.732439
570,4.750000,0.367962,0.342420,0.732886
571,4.758333,0.367981,0.342435,0.733293
572,4.766667,0.367981,0.342429,0.733726
573,4.775000,0.367981,0.342429,0.734205
574,4.783333,0.367966,0.342434,0.734689
575,4.791667,0.367952,0.342447,0.735265
576,4.800000,0.367949,0.342420,0.735784
577,4.808333,0.367955,0.342398,0.736354
578,4.816667,0.367964,0.342396,0.736860
579,4.825000,0.367946,0.342396,0.737378
580,4.833333,0.367938,0.342430,0.737892
581,4.841667,0.367949,0.342425,0.738352
582,4.850000,0.367946,0.342436,0.738810
583,4.858333,0.367935,0.342428,0.739253
584,4.866667,0.367945,0.342432,0.739741
585,4.875000,0.367934,0.342428,0.740270
586,4.883333,0.367933,0.342420,0.740793
587,4.891667,0.367934,0.342433,0.741344
588,4.900000,0.367946,0.342416,0.741871
589,4.908333,0.367962,0.342398,0.742411
590,4.916667,0.367953,0.342413,0.742951
591,4.925000,0.367935,0.342427,0.743517
592,4.933333,0.367921,0.342426,0.744021
593,4.941667,0.367908,0.342406,0.744581
594,4.950000,0.367904,0.342416,0.745079
595,4.958333,0.367891,0.342398,0.745643
596,4.966667,0.367890,0.342430,0.746154
597,4.975000,0.367881,0.342439,0.746707
598,4.983333,0.367896,0.342441,0.747257
599,4.991667,0.367917,0.342424,0.747812
600,5.000000,0.367902,0.342406,0.748421
601,5.008333,0.367871,0.342440,0.749027
602,5.016667,0.367860,0.342434,0.749650
603,5.025000,0.367873,0.342401,0.750292
604,5.033333,0.367882,0.342410,0.750876
605,5.041667,0.367876,0.342406,0.751493
606,5.050000,0.367875,0.342438,0.752074
607,5.058333,0.367876,0.342436,0.752657
608,5.066667,0.367848,0.342417,0.753216
609,5.075000,0.367836,0.342403,0.753848
610,5.083333,0.367829,0.342439,0.754412
611,5.091667,0.367818,0.342418,0.755010
612,5.100000,0.367830,0.342422,0.755557
613,5.108333,0.367829,0.342417,0.756146
614,5.116667,0.367833,0.342417,0.756702
615,5.125000,0.367837,0.342428,0.757286
616,5.133333,0.367823,0.342427,0.757840
617,5.141667,0.367806,0.342409,0.758438
618,5.150000,0.367801,0.342417,0.758955
619,5.158333,0.367788,0.342403,0.759519
620,5.166667,0.367787,0.342442,0.760036
621,5.175000,0.367775,0.342458,0.760583
622,5.183333,0.367777,0.342451,0.761143
623,5.191667,0.367807,0.342430,0.761717
624,5.200000,0.367796,0.342402,0.762329
625,5.208333,0.367764,0.342412,0.762938
626,5.216667,0.367761,0.342411,0.763494
627,5.225000,0.367741,0.342388,0.764002
628,5.233333,0.367726,0.342408,0.764467
629,5.241667,0.367726,0.342422,0.764890
630,5.250000,0.367718,0.342447,0.765324
631,5.258333,0.367709,0.342446,0.765766
632,5.266667,0.367711,0.342485,0.766222
633,5.275000,0.367714,0.342455,0.766757
634,5.283333,0.367721,0.342422,0.767231
635,5.291667,0.367704,0.342384,0.767806
636,5.300000,0.367696,0.342409,0.768305
637,5.308333,0.367677,0.342426,0.768821
638,5.316667,0.367694,0.342428,0.769257
639,5.325000,0.367687,0.342439,0.769685
640,5.333333,0.367695,0.342446,0.770121
641,5.341667,0.367683,0.342454,0.770555
642,5.350000,0.367702,0.342465,0.771046
643,5.358333,0.367690,0.342466,0.771556
644,5.366667,0.367683,0.342448,0.772110
645,5.375000,0.367681,0.342432,0.772656
646,5.383333,0.367671,0.342396,0.773186
647,5.391667,0.367661,0.342412,0.773697
648,5.400000,0.367645,0.342429,0.774168
649,5.408333,0.367629,0.342457,0.774614
650,5.416667,0.367630,0.342452,0.775035
651,5.425000,0.367651,0.342482,0.775425
652,5.433333,0.367679,0.342480,0.775905
653,5.441667,0.367694,0.342475,0.776358
654,5.450000,0.367677,0.342481,0.776960
655,5.458333,0.367683,0.342502,0.777544
656,5.466667,0.367691,0.342466,0.778180
657,5.475000,0.367678,0.342446,0.778813
658,5.483333,0.367663,0.342436,0.779450
659,5.491667,0.367635,0.342459,0.780015
660,5.500000,0.367619,0.342448,0.780606
661,5.508333,0.367625,0.342460,0.781086
662,5.516667,0.367648,0.342452,0.781622
663,5.525000,0.367650,0.342457,0.782104
664,5.533333,0.367638,0.342484,0.782652
665,5.541667,0.367626,0.342497,0.783194
666,5.550000,0.367625,0.342502,0.783762
667,5.558333,0.367603,0.342483,0.784339
668,5.566667,0.367615,0.342476,0.784964
669,5.575000,0.367585,0.342491,0.785547
670,5.583333,0.367612,0.342474,0.786201
671,5.591667,0.367623,0.342477,0.786778
672,5.600000,0.367626,0.342471,0.787382
673,5.608333,0.367626,0.342479,0.787977
674,5.616667,0.367615,0.342481,0.788620
675,5.625000,0.367602,0.342486,0.789210
676,5.633333,0.367593,0.342474,0.789862
677,5.641667,0.367600,0.342448,0.790484
678,5.650000,0.367620,0.342450,0.791092
679,5.658333,0.367602,0.342463,0.791723
680,5.666667,0.367612,0.342476,0.792300
681,5.675000,0.367609,0.342483,0.792873
682,5.683333,0.367585,0.342458,0.793451
683,5.691667,0.367579,0.342463,0.794052
684,5.700000,0.367558,0.342497,0.794618
685,5.708333,0.367543,0.342490,0.795235
686,5.716667,0.367560,0.342484,0.795821
687,5.725000,0.367568,0.342466,0.796460
688,5.733333,0.367564,0.342464,0.797096
689,5.741667,0.367533,0.342482,0.797760
690,5.750000,0.367520,0.342490,0.798345
691,5.758333,0.367518,0.342461,0.798982
692,5.766667,0.367489,0.342449,0.799612
693,5.775000,0.367491,0.342478,0.800214
694,5.783333,0.367478,0.342491,0.800819
695,5.791667,0.367508,0.342477,0.801398
696,5.800000,0.367534,0.342473,0.801977
697,5.808333,0.367522,0.342455,0.802548
698,5.816667,0.367510,0.342471,0.803129
699,5.825000,0.367483,0.342511,0.803667
700,5.833333,0.367464,0.342495,0.804247
701,5.841667,0.367452,0.342490,0.804810
702,5.850000,0.367440,0.342503,0.805409
703,5.858333,0.367434,0.342510,0.806004
704,5.866667,0.367443,0.342521,0.806620
705,5.875000,0.367461,0.342490,0.807202
706,5.883333,0.367450,0.342475,0.807818
707,5.891667,0.367446,0.342485,0.808364
708,5.900000,0.367427,0.342496,0.808959
709,5.908333,0.367405,0.342513,0.809522
710,5.916667,0.367382,0.342513,0.810099
711,5.925000,0.367378,0.342490,0.810666
712,5.933333,0.367386,0.342494,0.811255
713,5.941667,0.367391,0.342508,0.811788
714,5.950000,0.367395,0.342506,0.812379
715,5.958333,0.367401,0.342521,0.812856
716,5.966667,0.367403,0.342507,0.813363
717,5.975000,0.367401,0.342535,0.813849
718,5.983333,0.367387,0.342551,0.814368
719,5.991667,0.367362,0.342559,0.814928
720,6.000000,0.367362,0.342563,0.815488
721,6.008333,0.367343,0.342538,0.816098
722,6.016667,0.367341,0.342513,0.816707
723,6.025000,0.367345,0.342507,0.817312
724,6.033333,0.367347,0.342492,0.817906
725,6.041667,0.367334,0.342519,0.818451
726,6.050000,0.367330,0.342521,0.818956
727,6.058333,0.367334,0.342505,0.819431
728,6.066667,0.367323,0.342533,0.819845
729,6.075000,0.367314,0.342550,0.820331
730,6.083333,0.367295,0.342566,0.820771
731,6.091667,0.367281,0.342559,0.821312
732,6.100000,0.367305,0.342566,0.821830
733,6.108333,0.367325,0.342536,0.822396
734,6.116667,0.367359,0.342531,0.822960
735,6.125000,0.367371,0.342530,0.823530
736,6.133333,0.367343,0.342526,0.824087
737,6.141667,0.367334,0.342537,0.824610
738,6.150000,0.367297,0.342535,0.825124
739,6.158333,0.367292,0.342532,0.825588
740,6.166667,0.367290,0.342550,0.826086
741,6.175000,0.367282,0.342565,0.826570
742,6.183333,0.367278,0.342570,0.827075
743,6.191667,0.367286,0.342575,0.827589
744,6.200000,0.367311,0.342561,0.828133
745,6.208333,0.367305,0.342539,0.828691
746,6.216667,0.367319,0.342541,0.829272
747,6.225000,0.367302,0.342539,0.829797
748,6.233333,0.367286,0.342535,0.830374
749,6.241667,0.367268,0.342553,0.830895
750,6.250000,0.367271,0.342542,0.831442
751,6.258333,0.367265,0.342555,0.831972
752,6.266667,0.367260,0.342561,0.832522
753,6.275000,0.367258,0.342561,0.833078
754,6.283333,0.367269,0.342577,0.833600
755,6.291667,0.367265,0.342565,0.834136
756,6.300000,0.367258,0.342551,0.834664
757,6.308333,0.367253,0.342576,0.835215
758,6.316667,0.367236,0.342570,0.835789
759,6.325000,0.367226,0.342586,0.836376
760,6.333333,0.367237,0.342577,0.837004
761,6.341667,0.367244,0.342531,0.837617
762,6.350000,0.367255,0.342531,0.838240
763,6.358333,0.367240,0.342544,0.838807
764,6.366667,0.367222,0.342544,0.839375
765,6.375000,0.367211,0.342559,0.839867
766,6.383333,0.367214,0.342548,0.840373
767,6.391667,0.367202,0.342570,0.840863
768,6.400000,0.367195,0.342586,0.841355
769,6.408333,0.367175,0.342584,0.841885
770,6.416667,0.367178,0.342596,0.842411
771,6.425000,0.367189,0.342583,0.843003
772,6.433333,0.367190,0.342570,0.843554
773,6.441667,0.367191,0.342556,0.844151
774,6.450000,0.367195,0.342568,0.844748
775,6.458333,0.367179,0.342568,0.845333
776,6.466667,0.367159,0.342585,0.845906
777,6.475000,0.367143,0.342568,0.846473
778,6.483333,0.367144,0.342580,0.846991
779,6.491667,0.367137,0.342585,0.847560
780,6.500000,0.367150,0.342587,0.848088
781,6.508333,0.367156,0.342599,0.848616
782,6.516667,0.367168,0.342591,0.849153
783,6.525000,0.367183,0.342584,0.849687
784,6.533333,0.367180,0.342604,0.850245
785,6.541667,0.367170,0.342598,0.850833
786,6.550000,0.367146,0.342598,0.851400
787,6.558333,0.367115,0.342608,0.852049
788,6.566667,0.367088,0.342587,0.852680
789,6.575000,0.367079,0.342578,0.853305
790,6.583333,0.367088,0.342564,0.853928
791,6.591667,0.367066,0.342574,0.854507
792,6.600000,0.367086,0.342585,0.855035
793,6.608333,0.367090,0.342563,0.855516
794,6.616667,0.367080,0.342586,0.855956
795,6.625000,0.367071,0.342614,0.856428
796,6.633333,0.367052,0.342633,0.856876
797,6.641667,0.367046,0.342633,0.857421
798,6.650000,0.367029,0.342647,0.858012
799,6.658333,0.367027,0.342641,0.858653
800,6.666667,0.367040,0.342624,0.859328
801,6.675000,0.367037,0.342592,0.860036
802,6.683333,0.367034,0.342571,0.860725
803,6.691667,0.367025,0.342580,0.861348
804,6.700000,0.367025,0.342569,0.861938
805,6.708333,0.367021,0.342574,0.862487
806,6.716667,0.367016,0.342592,0.862966
807,6.725000,0.367003,0.342598,0.863443
808,6.733333,0.367010,0.342658,0.863902
809,6.741667,0.367032,0.342646,0.864423
810,6.750000,0.367054,0.342628,0.864965
811,6.758333,0.367068,0.342620,0.865558
812,6.766667,0.367078,0.342615,0.866190
813,6.775000,0.367067,0.342604,0.866791
814,6.783333,0.367038,0.342608,0.867393
815,6.791667,0.367023,0.342581,0.867957
816,6.800000,0.366999,0.342609,0.868504
817,6.808333,0.366975,0.342615,0.868983
818,6.816667,0.366964,0.342626,0.869490
819,6.825000,0.366983,0.342643,0.869990
820,6.833333,0.366967,0.342641,0.870535
821,6.841667,0.366965,0.342631,0.871073
822,6.850000,0.366967,0.342636,0.871648
823,6.858333,0.366977,0.342615,0.872251
824,6.866667,0.366966,0.342610,0.872831
825,6.875000,0.366951,0.342595,0.873397
826,6.883333,0.366931,0.342583,0.873925
827,6.891667,0.366927,0.342612,0.874387
828,6.900000,0.366918,0.342618,0.874816
829,6.908333,0.366907,0.342638,0.875246
830,6.916667,0.366909,0.342658,0.875681
831,6.925000,0.366918,0.342682,0.876168
832,6.933333,0.366915,0.342661,0.876702
833,6.941667,0.366928,0.342638,0.877269
834,6.950000,0.366931,0.342614,0.877848
835,6.958333,0.366913,0.342601,0.878420
836,6.966667,0.366903,0.342600,0.878930
837,6.975000,0.366886,0.342597,0.879427
838,6.983333,0.366872,0.342615,0.879882
839,6.991667,0.366863,0.342626,0.880296
840,7.000000,0.366876,0.342644,0.880707
841,7.008333,0.366859,0.342645,0.881140
842,7.016667,0.366861,0.342649,0.881593
843,7.025000,0.366859,0.342647,0.882107
844,7.033333,0.366853,0.342639,0.882590
845,7.041667,0.366853,0.342628,0.883122
846,7.050000,0.366868,0.342605,0.883608
847,7.058333,0.366862,0.342603,0.884054
848,7.066667,0.366851,0.342612,0.884454
849,7.075000,0.366849,0.342638,0.884827
850,7.083333,0.366839,0.342657,0.885176
851,7.091667,0.366806,0.342660,0.885552
852,7.100000,0.366802,0.342690,0.885945
853,7.108333,0.366810,0.342684,0.886404
854,7.116667,0.366791,0.342683,0.886875
855,7.125000,0.366788,0.342661,0.887417
856,7.133333,0.366794,0.342660,0.887973
857,7.141667,0.366800,0.342641,0.888515
858,7.150000,0.366789,0.342621,0.889043
859,7.158333,0.366792,0.342645,0.889551
860,7.166667,0.366767,0.342645,0.890023
861,7.175000,0.366765,0.342662,0.890449
862,7.183333,0.366754,0.342670,0.890915
863,7.191667,0.366725,0.342696,0.891355
864,7.200000,0.366736,0.342691,0.891866
865,7.208333,0.366750,0.342695,0.892380
866,7.216667,0.366749,0.342682,0.892918
867,7.225000,0.366740,0.342676,0.893490
868,7.233333,0.366760,0.342672,0.894071
869,7.241667,0.366762,0.342663,0.894626
870,7.250000,0.366756,0.342656,0.895185
871,7.258333,0.366737,0.342682,0.895695
872,7.266667,0.366724,0.342679,0.896239
873,7.275000,0.366725,0.342685,0.896774
874,7.283333,0.366728,0.342691,0.897314
875,7.291667,0.366718,0.342697,0.897866
876,7.300000,0.366729,0.342701,0.898439
877,7.308333,0.366720,0.342680,0.899023
878,7.316667,0.366732,0.342665,0.899633
879,7.325000,0.366727,0.342672,0.900211
880,7.333333,0.366729,0.342662,0.900782
881,7.341667,0.366724,0.342658,0.901307
882,7.350000,0.366707,0.342670,0.901804
883,7.358333,0.366696,0.342699,0.902287
884,7.366667,0.366701,0.342729,0.902772
885,7.375000,0.366702,0.342717,0.903287
886,7.383333,0.366699,0.342721,0.903868
887,7.391667,0.366705,0.342729,0.904461
888,7.400000,0.366698,0.342708,0.905107
889,7.408333,0.366700,0.342684,0.905772
890,7.416667,0.366693,0.342668,0.906426
891,7.425000,0.366677,0.342674,0.907034
892,7.433333,0.366668,0.342657,0.907591
893,7.441667,0.366664,0.342668,0.908072
894,7.450000,0.366660,0.342690,0.908557
895,7.458333,0.366660,0.342715,0.908990
896,7.466667,0.366646,0.342729,0.909457
897,7.475000,0.366647,0.342730,0.909970
898,7.483333,0.366654,0.342725,0.910526
899,7.491667,0.366650,0.342696,0.911111
900,7.500000,0.366654,0.342683,0.911703
901,7.508333,0.366644,0.342688,0.912230
902,7.516667,0.366646,0.342680,0.912782
903,7.525000,0.366625,0.342687,0.913265
904,7.533333,0.366606,0.342686,0.913715
905,7.541667,0.366602,0.342712,0.914130
906,7.550000,0.366615,0.342736,0.914549
907,7.558333,0.366608,0.342743,0.914981
908,7.566667,0.366598,0.342727,0.915454
909,7.575000,0.366605,0.342740,0.915974
910,7.583333,0.366593,0.342733,0.916490
911,7.591667,0.366597,0.342704,0.917032
912,7.600000,0.366600,0.342684,0.917525
913,7.608333,0.366607,0.342678,0.917999
914,7.616667,0.366595,0.342702,0.918400
915,7.625000,0.366579,0.342712,0.918770
916,7.633333,0.366571,0.342729,0.919119
917,7.641667,0.366553,0.342750,0.919469
918,7.650000,0.366550,0.342749,0.919817
919,7.658333,0.366553,0.342761,0.920194
920,7.666667,0.366547,0.342769,0.920629
921,7.675000,0.366525,0.342768,0.921103
922,7.683333,0.366527,0.342739,0.921629
923,7.691667,0.366513,0.342726,0.922130
924,7.700000,0.366507,0.342731,0.922638
925,7.708333,0.366495,0.342726,0.923110
926,7.716667,0.366503,0.342729,0.923540
927,7.725000,0.366506,0.342722,0.923930
928,7.733333,0.366505,0.342737,0.924289
929,7.741667,0.366499,0.342775,0.924659
930,7.750000,0.366485,0.342786,0.925060
931,7.758333,0.366467,0.342796,0.925486
932,7.766667,0.366479,0.342775,0.925968
933,7.775000,0.366476,0.342759,0.926458
934,7.783333,0.366476,0.342750,0.926955
935,7.791667,0.366472,0.342749,0.927447
936,7.800000,0.366472,0.342756,0.927925
937,7.808333,0.366467,0.342756,0.928389
938,7.816667,0.366482,0.342757,0.928820
939,7.825000,0.366490,0.342769,0.929275
940,7.833333,0.366480,0.342776,0.929692
941,7.841667,0.366484,0.342772,0.930141
942,7.850000,0.366478,0.342775,0.930577
943,7.858333,0.366489,0.342772,0.931051
944,7.866667,0.366485,0.342780,0.931519
945,7.875000,0.366492,0.342779,0.931992
946,7.883333,0.366486,0.342776,0.932472
947,7.891667,0.366483,0.342757,0.932945
948,7.900000,0.366482,0.342759,0.933421
949,7.908333,0.366488,0.342765,0.933874
950,7.916667,0.366463,0.342760,0.934307
951,7.925000,0.366454,0.342777,0.934752
952,7.933333,0.366433,0.342809,0.935193
953,7.941667,0.366437,0.342809,0.935661
954,7.950000,0.366430,0.342803,0.936159
955,7.958333,0.366425,0.342807,0.936680
956,7.966667,0.366419,0.342782,0.937218
957,7.975000,0.366442,0.342767,0.937752
958,7.983333,0.366436,0.342777,0.938253
959,7.991667,0.366437,0.342769,0.938723
960,8.000000,0.366438,0.342777,0.939153
961,8.008333,0.366436,0.342786,0.939547
962,8.016667,0.366435,0.342804,0.939940
963,8.025000,0.366433,0.342791,0.940341
964,8.033333,0.366435,0.342786,0.940748
965,8.041667,0.366422,0.342793,0.941164
966,8.050000,0.366408,0.342803,0.941574
967,8.058333,0.366413,0.342819,0.941977
968,8.066667,0.366409,0.342809,0.942388
969,8.075000,0.366398,0.342808,0.942762
970,8.083333,0.366383,0.342806,0.943170
971,8.091667,0.366387,0.342795,0.943572
972,8.100000,0.366394,0.342798,0.943967
973,8.108333,0.366380,0.342796,0.944333
974,8.116667,0.366364,0.342802,0.944696
975,8.125000,0.366351,0.342815,0.945027
976,8.133333,0.366356,0.342824,0.945326
977,8.141667,0.366355,0.342824,0.945626
978,8.150000,0.366346,0.342841,0.945920
979,8.158333,0.366342,0.342854,0.946206
980,8.166667,0.366340,0.342861,0.946544
981,8.175000,0.366343,0.342848,0.946897
982,8.183333,0.366342,0.342821,0.947287
983,8.191667,0.366323,0.342816,0.947686
984,8.200000,0.366325,0.342822,0.948078
985,8.208333,0.366321,0.342829,0.948455
986,8.216667,0.366316,0.342826,0.948792
987,8.225000,0.366306,0.342820,0.949091
988,8.233333,0.366318,0.342826,0.949346
989,8.241667,0.366319,0.342858,0.949590
990,8.250000,0.366317,0.342873,0.949861
991,8.258333,0.366317,0.342865,0.950178
992,8.266667,0.366311,0.342866,0.950521
993,8.275000,0.366305,0.342858,0.950938
994,8.283333,0.366286,0.342866,0.951330
995,8.291667,0.366277,0.342845,0.951765
996,8.300000,0.366285,0.342844,0.952182
997,8.308333,0.366278,0.342855,0.952551
998,8.316667,0.366278,0.342868,0.952904
999,8.325000,0.366283,0.342861,0.953233
1000,8.333333,0.366269,0.342862,0.953569
1001,8.341667,0.366272,0.342881,0.953912
1002,8.350000,0.366268,0.342870,0.954297
1003,8.358333,0.366260,0.342887,0.954699
1004,8.366667,0.366262,0.342876,0.955157
1005,8.375000,0.366256,0.342866,0.955606
1006,8.383333,0.366259,0.342850,0.956069
1007,8.391667,0.366266,0.342838,0.956495
1008,8.400000,0.366265,0.342843,0.956902
1009,8.408333,0.366260,0.342853,0.957286
1010,8.416667,0.366254,0.342855,0.957664
1011,8.425000,0.366247,0.342874,0.958046
1012,8.433333,0.366248,0.342893,0.958453
1013,8.441667,0.366240,0.342890,0.958872
1014,8.450000,0.366219,0.342896,0.959286
1015,8.458333,0.366232,0.342882,0.959732
1016,8.466667,0.366238,0.342875,0.960138
1017,8.475000,0.366241,0.342875,0.960552
1018,8.483333,0.366252,0.342862,0.960947
1019,8.491667,0.366257,0.342870,0.961339
1020,8.500000,0.366260,0.342892,0.961724
1021,8.508333,0.366248,0.342890,0.962107
1022,8.516667,0.366240,0.342913,0.962515
1023,8.525000,0.366240,0.342898,0.962947
1024,8.533333,0.366241,0.342874,0.963367
1025,8.541667,0.366226,0.342852,0.963827
1026,8.550000,0.366224,0.342857,0.964244
1027,8.558333,0.366223,0.342845,0.964652
1028,8.566667,0.366211,0.342849,0.965016
1029,8.575000,0.366192,0.342884,0.965344
1030,8.583333,0.366199,0.342897,0.965659
1031,8.591667,0.366207,0.342903,0.965965
1032,8.600000,0.366203,0.342907,0.966282
1033,8.608333,0.366199,0.342900,0.966615
1034,8.616667,0.366205,0.342905,0.966989
1035,8.625000,0.366199,0.342880,0.967376
1036,8.633333,0.366196,0.342882,0.967736
1037,8.641667,0.366184,0.342879,0.968125
1038,8.650000,0.366177,0.342879,0.968490
1039,8.658333,0.366169,0.342883,0.968836
1040,8.666667,0.366163,0.342889,0.969181
1041,8.675000,0.366153,0.342888,0.969501
1042,8.683333,0.366149,0.342889,0.969810
1043,8.691667,0.366154,0.342886,0.970106
1044,8.700000,0.366161,0.342886,0.970394
1045,8.708333,0.366151,0.342878,0.970685
1046,8.716667,0.366138,0.342882,0.970963
1047,8.725000,0.366132,0.342889,0.971256
1048,8.733333,0.366139,0.342883,0.971561
1049,8.741667,0.366141,0.342911,0.971853
1050,8.750000,0.366130,0.342907,0.972174
1051,8.758333,0.366133,0.342896,0.972518
1052,8.766667,0.366130,0.342885,0.972849
1053,8.775000,0.366131,0.342877,0.973179
1054,8.783333,0.366129,0.342879,0.973498
1055,8.791667,0.366143,0.342865,0.973793
1056,8.800000,0.366133,0.342858,0.974076
1057,8.808333,0.366128,0.342872,0.974325
1058,8.816667,0.366119,0.342893,0.974567
1059,8.825000,0.366119,0.342891,0.974823
1060,8.833333,0.366094,0.342902,0.975083
1061,8.841667,0.366089,0.342910,0.975352
1062,8.850000,0.366090,0.342918,0.975664
1063,8.858333,0.366085,0.342916,0.975984
1064,8.866667,0.366082,0.342904,0.976287
1065,8.875000,0.366077,0.342888,0.976602
1066,8.883333,0.366075,0.342896,0.976894
1067,8.891667,0.366068,0.342900,0.977151
1068,8.900000,0.366070,0.342890,0.977417
1069,8.908333,0.366072,0.342893,0.977673
1070,8.916667,0.366071,0.342895,0.977930
1071,8.925000,0.366060,0.342915,0.978205
1072,8.933333,0.366062,0.342907,0.978503
1073,8.941667,0.366062,0.342920,0.978824
1074,8.950000,0.366062,0.342909,0.979150
1075,8.958333,0.366071,0.342887,0.979437
1076,8.966667,0.366063,0.342886,0.979688
1077,8.975000,0.366063,0.342887,0.979950
1078,8.983333,0.366060,0.342893,0.980190
1079,8.991667,0.366050,0.342910,0.980415
1080,9.000000,0.366056,0.342912,0.980647
1081,9.008333,0.366048,0.342903,0.980924
1082,9.016667,0.366054,0.342895,0.981228
1083,9.025000,0.366052,0.342894,0.981525
1084,9.033333,0.366056,0.342886,0.981837
1085,9.041667,0.366061,0.342887,0.982116
1086,9.050000,0.366039,0.342902,0.982369
1087,9.058333,0.366021,0.342909,0.982589
1088,9.066667,0.366023,0.342922,0.982790
1089,9.075000,0.366014,0.342936,0.983002
1090,9.083333,0.366016,0.342941,0.983214
1091,9.091667,0.366004,0.342927,0.983444
1092,9.100000,0.365998,0.342922,0.983675
1093,9.108333,0.366001,0.342926,0.983927
1094,9.116667,0.366004,0.342928,0.984213
1095,9.125000,0.366001,0.342915,0.984513
1096,9.133333,0.366018,0.342902,0.984801
1097,9.141667,0.366024,0.342885,0.985102
1098,9.150000,0.366019,0.342892,0.985382
1099,9.158333,0.366023,0.342895,0.985634
1100,9.166667,0.366024,0.342918,0.985857
1101,9.175000,0.366009,0.342923,0.986066
1102,9.183333,0.366012,0.342921,0.986270
1103,9.191667,0.366005,0.342932,0.986480
1104,9.200000,0.366002,0.342927,0.986712
1105,9.208333,0.365999,0.342922,0.986957
1106,9.216667,0.366000,0.342915,0.987215
1107,9.225000,0.365993,0.342912,0.987487
1108,9.233333,0.365984,0.342900,0.987759
1109,9.241667,0.365975,0.342903,0.988001
1110,9.250000,0.365969,0.342901,0.988217
1111,9.258333,0.365960,0.342910,0.988461
1112,9.266667,0.365959,0.342920,0.988712
1113,9.275000,0.365937,0.342936,0.988957
1114,9.283333,0.365933,0.342930,0.989227
1115,9.291667,0.365917,0.342949,0.989511
1116,9.300000,0.365927,0.342937,0.989781
1117,9.308333,0.365917,0.342939,0.990035
1118,9.316667,0.365921,0.342940,0.990291
1119,9.325000,0.365915,0.342938,0.990559
1120,9.333333,0.365917,0.342944,0.990826
1121,9.341667,0.365910,0.342939,0.991113
1122,9.350000,0.365907,0.342932,0.991409
1123,9.358333,0.365919,0.342925,0.991742
1124,9.366667,0.365912,0.342914,0.992070
1125,9.375000,0.365906,0.342917,0.992368
1126,9.383333,0.365893,0.342925,0.992674
1127,9.391667,0.365878,0.342933,0.992977
1128,9.400000,0.365884,0.342941,0.993250
1129,9.408333,0.365871,0.342933,0.993545
1130,9.416667,0.365860,0.342939,0.993859
1131,9.425000,0.365855,0.342938,0.994168
1132,9.433333,0.365861,0.342918,0.994489
1133,9.441667,0.365857,0.342914,0.994825
1134,9.450000,0.365856,0.342915,0.995163
1135,9.458333,0.365832,0.342919,0.995499
1136,9.466667,0.365822,0.342929,0.995827
1137,9.475000,0.365816,0.342929,0.996177
1138,9.483333,0.365811,0.342950,0.996499
1139,9.491667,0.365817,0.342946,0.996812
1140,9.500000,0.365808,0.342943,0.997143
1141,9.508333,0.365821,0.342940,0.997480
1142,9.516667,0.365830,0.342938,0.997848
1143,9.525000,0.365849,0.342921,0.998212
1144,9.533333,0.365843,0.342910,0.998578
1145,9.541667,0.365831,0.342928,0.998940
1146,9.550000,0.365816,0.342950,0.999302
1147,9.558333,0.365803,0.342941,0.999671
1148,9.566667,0.365792,0.342941,1.000008
1149,9.575000,0.365794,0.342949,1.000369
1150,9.583333,0.365782,0.342953,1.000678
1151,9.591667,0.365778,0.342941,1.000979
1152,9.600000,0.365761,0.342927,1.001307
1153,9.608333,0.365767,0.342933,1.001636
1154,9.616667,0.365759,0.342943,1.001951
1155,9.625000,0.365750,0.342939,1.002295
1156,9.633333,0.365730,0.342955,1.002648
1157,9.641667,0.365725,0.342941,1.003017
1158,9.650000,0.365728,0.342952,1.003396
1159,9.658333,0.365738,0.342940,1.003760
1160,9.666667,0.365731,0.342941,1.004098
1161,9.675000,0.365741,0.342925,1.004428
1162,9.683333,0.365746,0.342928,1.004762
1163,9.691667,0.365744,0.342938,1.005040
1164,9.700000,0.365742,0.342933,1.005328
1165,9.708333,0.365732,0.342935,1.005650
1166,9.716667,0.365724,0.342939,1.005964
1167,9.725000,0.365725,0.342953,1.006284
1168,9.733333,0.365716,0.342962,1.006625
1169,9.741667,0.365710,0.342961,1.006968
1170,9.750000,0.365703,0.342946,1.007292
1171,9.758333,0.365694,0.342955,1.007585
1172,9.766667,0.365698,0.342955,1.007870
1173,9.775000,0.365687,0.342948,1.008149
1174,9.783333,0.365695,0.342945,1.008405
1175,9.791667,0.365690,0.342946,1.008698
1176,9.800000,0.365693,0.342940,1.008996
1177,9.808333,0.365691,0.342947,1.009268
1178,9.816667,0.365691,0.342949,1.009565
1179,9.825000,0.365682,0.342938,1.009867
1180,9.833333,0.365692,0.342951,1.010172
1181,9.841667,0.365694,0.342950,1.010458
1182,9.850000,0.365716,0.342943,1.010751
1183,9.858333,0.365716,0.342946,1.011038
1184,9.866667,0.365717,0.342935,1.011315
