Format Version,1.21,Take Name,keyboard_hatra,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 12.38.47 AM,Total Frames in Take,1900,Total Exported Frames,1900,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5002,Unlabeled:5002,Unlabeled:5002
,,"8392B20CF49E3570138A","8392B20CF49E3570138A","8392B20CF49E3570138A"
,,Position,Position,Position
Frame,Time,X,Y,Z
134,1.116667,0.367291,0.341414,1.022372
135,1.125000,0.367281,0.341415,1.022372
136,1.133333,0.367293,0.341401,1.022375
137,1.141667,0.367293,0.341410,1.022385
138,1.150000,0.367289,0.341415,1.022390
139,1.158333,0.367291,0.341394,1.022399
140,1.166667,0.367291,0.341405,1.022398
141,1.175000,0.367293,0.341409,1.022398
142,1.183333,0.367293,0.341416,1.022390
143,1.191667,0.367287,0.341418,1.022377
144,1.200000,0.367284,0.341409,1.022375
145,1.208333,0.367287,0.341415,1.022372
146,1.216667,0.367284,0.341419,1.022378
147,1.225000,0.367291,0.341408,1.022379
148,1.233333,0.367290,0.341399,1.022387
149,1.241667,0.367290,0.341409,1.022390
150,1.250000,0.367297,0.341408,1.022388
151,1.258333,0.367293,0.341408,1.022386
152,1.266667,0.367300,0.341405,1.022384
153,1.275000,0.367285,0.341416,1.022379
154,1.283333,0.367285,0.341415,1.022374
155,1.291667,0.367293,0.341413,1.022370
156,1.300000,0.367291,0.341411,1.022373
157,1.308333,0.367303,0.341407,1.022382
158,1.316667,0.367300,0.341407,1.022383
159,1.325000,0.367301,0.341407,1.022388
160,1.333333,0.367295,0.341411,1.022388
161,1.341667,0.367293,0.341406,1.022386
162,1.350000,0.367298,0.341405,1.022384
163,1.358333,0.367306,0.341406,1.022378
164,1.366667,0.367300,0.341420,1.022374
165,1.375000,0.367311,0.341418,1.022361
166,1.383333,0.367293,0.341423,1.022361
167,1.391667,0.367314,0.341411,1.022365
168,1.400000,0.367305,0.341421,1.022363
169,1.408333,0.367303,0.341418,1.022372
170,1.416667,0.367310,0.341418,1.022376
171,1.425000,0.367313,0.341412,1.022379
172,1.433333,0.367314,0.341420,1.022378
173,1.441667,0.367308,0.341425,1.022364
174,1.450000,0.367314,0.341423,1.022362
175,1.458333,0.367316,0.341419,1.022352
176,1.466667,0.367318,0.341419,1.022355
177,1.475000,0.367320,0.341428,1.022354
178,1.483333,0.367322,0.341419,1.022355
179,1.491667,0.367324,0.341418,1.022359
180,1.500000,0.367337,0.341418,1.022358
181,1.508333,0.367336,0.341423,1.022363
182,1.516667,0.367344,0.341421,1.022352
183,1.525000,0.367339,0.341425,1.022350
184,1.533333,0.367346,0.341426,1.022343
185,1.541667,0.367343,0.341436,1.022336
