Format Version,1.21,Take Name,mineral_water_hatra_2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 01.31.35 PM,Total Frames in Take,1419,Total Exported Frames,1419,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Position,Position,Position
Frame,Time,X,Y,Z
134,1.116667,0.361729,0.344872,1.022148
135,1.125000,0.361722,0.344881,1.022140
136,1.133333,0.361719,0.344884,1.022141
137,1.141667,0.361715,0.344878,1.022147
138,1.150000,0.361723,0.344873,1.022169
139,1.158333,0.361723,0.344871,1.022198
140,1.166667,0.361712,0.344873,1.022213
141,1.175000,0.361724,0.344866,1.022218
142,1.183333,0.361720,0.344867,1.022224
143,1.191667,0.361717,0.344874,1.022219
144,1.200000,0.361724,0.344865,1.022200
145,1.208333,0.361722,0.344872,1.022180
146,1.216667,0.361724,0.344877,1.022156
147,1.225000,0.361722,0.344881,1.022149
148,1.233333,0.361730,0.344881,1.022149
149,1.241667,0.361726,0.344880,1.022145
150,1.250000,0.361733,0.344876,1.022156
151,1.258333,0.361731,0.344873,1.022171
152,1.266667,0.361719,0.344880,1.022191
153,1.275000,0.361718,0.344869,1.022211
154,1.283333,0.361726,0.344876,1.022213
155,1.291667,0.361723,0.344878,1.022214
156,1.300000,0.361729,0.344866,1.022210
157,1.308333,0.361719,0.344874,1.022196
158,1.316667,0.361726,0.344870,1.022175
159,1.325000,0.361727,0.344887,1.022164
160,1.333333,0.361730,0.344875,1.022154
161,1.341667,0.361723,0.344884,1.022147
162,1.350000,0.361729,0.344883,1.022152
163,1.358333,0.361726,0.344885,1.022159
164,1.366667,0.361729,0.344879,1.022173
165,1.375000,0.361726,0.344875,1.022188
166,1.383333,0.361728,0.344876,1.022202
167,1.391667,0.361724,0.344882,1.022205
168,1.400000,0.361728,0.344871,1.022203
169,1.408333,0.361729,0.344876,1.022201
170,1.416667,0.361728,0.344883,1.022189
171,1.425000,0.361731,0.344887,1.022171
172,1.433333,0.361738,0.344879,1.022159
173,1.441667,0.361741,0.344893,1.022153
174,1.450000,0.361745,0.344887,1.022147
175,1.458333,0.361741,0.344885,1.022147
176,1.466667,0.361742,0.344891,1.022155
177,1.475000,0.361745,0.344887,1.022165
178,1.483333,0.361750,0.344878,1.022187
179,1.491667,0.361744,0.344883,1.022185
180,1.500000,0.361749,0.344881,1.022194
181,1.508333,0.361751,0.344888,1.022182
182,1.516667,0.361755,0.344880,1.022188
183,1.525000,0.361750,0.344885,1.022177
184,1.533333,0.361757,0.344885,1.022158
185,1.541667,0.361767,0.344889,1.022137
186,1.550000,0.361767,0.344898,1.022134
187,1.558333,0.361771,0.344896,1.022133
188,1.566667,0.361764,0.344900,1.022131
189,1.575000,0.361772,0.344895,1.022135
190,1.583333,0.361780,0.344890,1.022140
191,1.591667,0.361780,0.344896,1.022154
192,1.600000,0.361787,0.344890,1.022155
193,1.608333,0.361783,0.344891,1.022157
194,1.616667,0.361794,0.344888,1.022148
195,1.625000,0.361787,0.344910,1.022145
196,1.633333,0.361787,0.344904,1.022136
197,1.641667,0.361787,0.344898,1.022126
198,1.650000,0.361790,0.344910,1.022110
199,1.658333,0.361797,0.344910,1.022103
200,1.666667,0.361801,0.344918,1.022109
201,1.675000,0.361798,0.344906,1.022108
202,1.683333,0.361806,0.344904,1.022108
203,1.691667,0.361805,0.344908,1.022116
204,1.700000,0.361802,0.344911,1.022126
205,1.708333,0.361806,0.344907,1.022126
206,1.716667,0.361809,0.344905,1.022128
207,1.725000,0.361807,0.344906,1.022127
208,1.733333,0.361816,0.344906,1.022120
209,1.741667,0.361808,0.344910,1.022112
210,1.750000,0.361818,0.344899,1.022107
211,1.758333,0.361810,0.344916,1.022099
212,1.766667,0.361805,0.344917,1.022089
213,1.775000,0.361815,0.344901,1.022093
214,1.783333,0.361818,0.344907,1.022094
215,1.791667,0.361815,0.344910,1.022104
216,1.800000,0.361815,0.344908,1.022107
217,1.808333,0.361812,0.344905,1.022114
218,1.816667,0.361812,0.344909,1.022118
219,1.825000,0.361816,0.344904,1.022117
220,1.833333,0.361815,0.344910,1.022118
221,1.841667,0.361809,0.344904,1.022120
222,1.850000,0.361800,0.344907,1.022117
223,1.858333,0.361811,0.344907,1.022107
224,1.866667,0.361809,0.344912,1.022098
225,1.875000,0.361817,0.344911,1.022100
226,1.883333,0.361806,0.344918,1.022097
227,1.891667,0.361803,0.344910,1.022100
228,1.900000,0.361799,0.344915,1.022106
229,1.908333,0.361814,0.344912,1.022108
230,1.916667,0.361815,0.344914,1.022113
231,1.925000,0.361807,0.344907,1.022125
232,1.933333,0.361806,0.344901,1.022126
233,1.941667,0.361808,0.344909,1.022124
234,1.950000,0.361804,0.344919,1.022119
235,1.958333,0.361810,0.344911,1.022114
236,1.966667,0.361801,0.344916,1.022108
237,1.975000,0.361811,0.344910,1.022102
238,1.983333,0.361817,0.344912,1.022098
239,1.991667,0.361812,0.344914,1.022103
240,2.000000,0.361814,0.344911,1.022103
241,2.008333,0.361811,0.344910,1.022108
242,2.016667,0.361810,0.344920,1.022116
243,2.025000,0.361818,0.344914,1.022112
244,2.033333,0.361817,0.344913,1.022113
245,2.041667,0.361817,0.344913,1.022116
246,2.050000,0.361828,0.344909,1.022114
247,2.058333,0.361824,0.344912,1.022109
248,2.066667,0.361829,0.344914,1.022107
249,2.075000,0.361829,0.344919,1.022100
250,2.083333,0.361820,0.344921,1.022094
251,2.091667,0.361823,0.344918,1.022099
252,2.100000,0.361823,0.344910,1.022100
253,2.108333,0.361825,0.344917,1.022097
254,2.116667,0.361823,0.344922,1.022104
255,2.125000,0.361823,0.344912,1.022103
256,2.133333,0.361819,0.344908,1.022111
257,2.141667,0.361818,0.344914,1.022116
258,2.150000,0.361819,0.344904,1.022110
259,2.158333,0.361818,0.344911,1.022115
260,2.166667,0.361817,0.344914,1.022114
261,2.175000,0.361804,0.344946,1.022114
262,2.183333,0.361805,0.344933,1.022103
263,2.191667,0.361819,0.344887,1.022097
264,2.200000,0.361817,0.344901,1.022104
265,2.208333,0.361802,0.344940,1.022103
266,2.216667,0.361807,0.344936,1.022103
267,2.225000,0.361818,0.344899,1.022103
268,2.233333,0.361807,0.344912,1.022111
269,2.241667,0.361797,0.344928,1.022116
270,2.250000,0.361812,0.344912,1.022123
271,2.258333,0.361815,0.344904,1.022112
272,2.266667,0.361805,0.344923,1.022127
273,2.275000,0.361796,0.344932,1.022120
274,2.283333,0.361816,0.344908,1.022113
275,2.291667,0.361811,0.344905,1.022105
276,2.300000,0.361799,0.344926,1.022110
277,2.308333,0.361805,0.344926,1.022113
278,2.316667,0.361808,0.344916,1.022100
279,2.325000,0.361810,0.344921,1.022101
280,2.333333,0.361801,0.344932,1.022108
281,2.341667,0.361801,0.344927,1.022113
282,2.350000,0.361806,0.344909,1.022124
283,2.358333,0.361813,0.344902,1.022113
284,2.366667,0.361804,0.344929,1.022111
285,2.375000,0.361807,0.344939,1.022110
286,2.383333,0.361821,0.344915,1.022109
287,2.391667,0.361821,0.344908,1.022114
288,2.400000,0.361809,0.344921,1.022100
289,2.408333,0.361816,0.344931,1.022093
290,2.416667,0.361821,0.344924,1.022089
291,2.425000,0.361818,0.344925,1.022088
292,2.433333,0.361805,0.344937,1.022094
293,2.441667,0.361823,0.344926,1.022083
294,2.450000,0.361814,0.344920,1.022077
295,2.458333,0.361811,0.344930,1.022079
296,2.466667,0.361813,0.344928,1.022094
297,2.475000,0.361817,0.344916,1.022093
298,2.483333,0.361807,0.344928,1.022084
299,2.491667,0.361810,0.344932,1.022092
300,2.500000,0.361816,0.344922,1.022092
301,2.508333,0.361818,0.344904,1.022085
302,2.516667,0.361816,0.344918,1.022086
303,2.525000,0.361811,0.344934,1.022083
304,2.533333,0.361809,0.344932,1.022079
305,2.541667,0.361816,0.344920,1.022080
306,2.550000,0.361815,0.344926,1.022084
307,2.558333,0.361812,0.344924,1.022078
308,2.566667,0.361814,0.344926,1.022079
309,2.575000,0.361814,0.344915,1.022085
310,2.583333,0.361810,0.344929,1.022092
311,2.591667,0.361808,0.344932,1.022089
312,2.600000,0.361813,0.344918,1.022083
313,2.608333,0.361827,0.344902,1.022084
314,2.616667,0.361818,0.344920,1.022085
315,2.625000,0.361820,0.344917,1.022087
316,2.633333,0.361817,0.344917,1.022082
317,2.641667,0.361815,0.344914,1.022079
318,2.650000,0.361816,0.344923,1.022079
319,2.658333,0.361805,0.344933,1.022083
320,2.666667,0.361814,0.344909,1.022082
321,2.675000,0.361825,0.344908,1.022080
322,2.683333,0.361813,0.344921,1.022083
323,2.691667,0.361812,0.344919,1.022090
324,2.700000,0.361822,0.344913,1.022088
325,2.708333,0.361825,0.344901,1.022087
326,2.716667,0.361827,0.344909,1.022087
327,2.725000,0.361821,0.344913,1.022082
328,2.733333,0.361819,0.344915,1.022084
329,2.741667,0.361814,0.344905,1.022084
330,2.750000,0.361817,0.344917,1.022084
331,2.758333,0.361818,0.344922,1.022085
332,2.766667,0.361812,0.344916,1.022075
333,2.775000,0.361820,0.344910,1.022079
334,2.783333,0.361814,0.344913,1.022088
335,2.791667,0.361813,0.344915,1.022087
336,2.800000,0.361815,0.344908,1.022088
337,2.808333,0.361818,0.344913,1.022090
338,2.816667,0.361821,0.344921,1.022092
339,2.825000,0.361819,0.344917,1.022085
340,2.833333,0.361814,0.344912,1.022083
341,2.841667,0.361820,0.344912,1.022081
342,2.850000,0.361815,0.344922,1.022080
343,2.858333,0.361816,0.344911,1.022080
344,2.866667,0.361822,0.344918,1.022084
345,2.875000,0.361801,0.344945,1.022085
346,2.883333,0.361818,0.344934,1.022083
347,2.891667,0.361819,0.344902,1.022082
348,2.900000,0.361826,0.344899,1.022083
349,2.908333,0.361798,0.344922,1.022086
350,2.916667,0.361802,0.344959,1.022083
351,2.925000,0.361810,0.344926,1.022086
352,2.933333,0.361829,0.344911,1.022088
353,2.941667,0.361820,0.344904,1.022091
354,2.950000,0.361817,0.344927,1.022092
355,2.958333,0.361815,0.344916,1.022082
356,2.966667,0.361814,0.344933,1.022083
357,2.975000,0.361802,0.344936,1.022087
358,2.983333,0.361810,0.344944,1.022092
359,2.991667,0.361824,0.344909,1.022081
360,3.000000,0.361826,0.344909,1.022080
361,3.008333,0.361825,0.344926,1.022096
362,3.016667,0.361797,0.344951,1.022094
363,3.025000,0.361808,0.344928,1.022090
364,3.033333,0.361812,0.344929,1.022086
365,3.041667,0.361821,0.344915,1.022090
366,3.050000,0.361825,0.344916,1.022091
367,3.058333,0.361817,0.344913,1.022085
368,3.066667,0.361815,0.344925,1.022082
369,3.075000,0.361796,0.344949,1.022087
370,3.083333,0.361791,0.344932,1.022086
371,3.091667,0.361793,0.344908,1.022080
372,3.100000,0.361803,0.344905,1.022071
373,3.108333,0.361793,0.344926,1.022077
374,3.116667,0.361797,0.344922,1.022083
375,3.125000,0.361793,0.344925,1.022082
376,3.133333,0.361791,0.344933,1.022085
377,3.141667,0.361791,0.344938,1.022092
378,3.150000,0.361779,0.344927,1.022095
379,3.158333,0.361803,0.344905,1.022080
380,3.166667,0.361778,0.344934,1.022079
381,3.175000,0.361788,0.344943,1.022053
382,3.183333,0.361783,0.344947,1.022030
383,3.191667,0.361784,0.344950,1.022012
384,3.200000,0.361779,0.344940,1.022015
385,3.208333,0.361784,0.344939,1.022007
386,3.216667,0.361787,0.344944,1.021989
387,3.225000,0.361780,0.344961,1.021998
388,3.233333,0.361762,0.344969,1.022011
389,3.241667,0.361765,0.344957,1.022014
390,3.250000,0.361765,0.344957,1.022001
391,3.258333,0.361776,0.344965,1.021996
392,3.266667,0.361774,0.344963,1.021997
393,3.275000,0.361775,0.344973,1.021996
394,3.283333,0.361759,0.344971,1.021989
395,3.291667,0.361758,0.344983,1.021985
396,3.300000,0.361765,0.344985,1.021989
397,3.308333,0.361756,0.344990,1.021995
398,3.316667,0.361753,0.344976,1.021996
399,3.325000,0.361746,0.344988,1.022005
400,3.333333,0.361734,0.345002,1.022005
401,3.341667,0.361729,0.345005,1.022018
402,3.350000,0.361737,0.344985,1.022025
403,3.358333,0.361733,0.344979,1.022018
404,3.366667,0.361719,0.345002,1.022010
405,3.375000,0.361732,0.344995,1.021998
406,3.383333,0.361721,0.345001,1.022002
407,3.391667,0.361713,0.344999,1.022005
408,3.400000,0.361706,0.345008,1.021999
409,3.408333,0.361724,0.344991,1.022000
410,3.416667,0.361711,0.345000,1.022005
411,3.425000,0.361702,0.344995,1.022022
412,3.433333,0.361703,0.344992,1.022032
413,3.441667,0.361697,0.345002,1.022036
414,3.450000,0.361685,0.345021,1.022034
415,3.458333,0.361688,0.345017,1.022030
416,3.466667,0.361688,0.345005,1.022038
417,3.475000,0.361690,0.345007,1.022031
418,3.483333,0.361691,0.345016,1.022023
419,3.491667,0.361689,0.345028,1.022013
420,3.500000,0.361689,0.345022,1.022007
421,3.508333,0.361688,0.345024,1.022009
422,3.516667,0.361696,0.345021,1.022011
423,3.525000,0.361695,0.345029,1.022004
424,3.533333,0.361690,0.345020,1.022010
425,3.541667,0.361685,0.345025,1.022017
426,3.550000,0.361684,0.345031,1.022021
427,3.558333,0.361696,0.345024,1.022016
428,3.566667,0.361692,0.345029,1.022011
429,3.575000,0.361702,0.345018,1.022013
430,3.583333,0.361692,0.345022,1.022006
431,3.591667,0.361699,0.345020,1.021996
432,3.600000,0.361706,0.345026,1.021979
433,3.608333,0.361701,0.345037,1.021947
434,3.616667,0.361700,0.345050,1.021891
435,3.625000,0.361717,0.345053,1.021819
436,3.633333,0.361729,0.345072,1.021709
437,3.641667,0.361730,0.345094,1.021600
438,3.650000,0.361735,0.345104,1.021496
439,3.658333,0.361745,0.345107,1.021401
440,3.666667,0.361769,0.345081,1.021313
441,3.675000,0.361789,0.345060,1.021201
442,3.683333,0.361800,0.345033,1.021054
443,3.691667,0.361819,0.345029,1.020851
444,3.700000,0.361820,0.345039,1.020597
445,3.708333,0.361827,0.345053,1.020270
446,3.716667,0.361818,0.345083,1.019871
447,3.725000,0.361806,0.345103,1.019453
448,3.733333,0.361775,0.345143,1.019012
449,3.741667,0.361745,0.345164,1.018616
450,3.750000,0.361711,0.345179,1.018227
451,3.758333,0.361696,0.345181,1.017900
452,3.766667,0.361694,0.345164,1.017645
453,3.775000,0.361704,0.345153,1.017414
454,3.783333,0.361722,0.345117,1.017188
455,3.791667,0.361743,0.345083,1.016951
456,3.800000,0.361748,0.345068,1.016660
457,3.808333,0.361761,0.345066,1.016286
458,3.816667,0.361764,0.345090,1.015842
459,3.825000,0.361771,0.345120,1.015331
460,3.833333,0.361768,0.345157,1.014769
461,3.841667,0.361799,0.345156,1.014223
462,3.850000,0.361814,0.345161,1.013695
463,3.858333,0.361819,0.345165,1.013216
464,3.866667,0.361817,0.345169,1.012784
465,3.875000,0.361789,0.345169,1.012361
466,3.883333,0.361786,0.345149,1.011960
467,3.891667,0.361789,0.345133,1.011529
468,3.900000,0.361809,0.345115,1.011055
469,3.908333,0.361808,0.345111,1.010505
470,3.916667,0.361813,0.345127,1.009955
471,3.925000,0.361813,0.345145,1.009354
472,3.933333,0.361804,0.345186,1.008778
473,3.941667,0.361813,0.345205,1.008225
474,3.950000,0.361819,0.345211,1.007720
475,3.958333,0.361847,0.345210,1.007268
476,3.966667,0.361892,0.345181,1.006856
477,3.975000,0.361933,0.345159,1.006458
478,3.983333,0.361982,0.345147,1.006075
479,3.991667,0.362028,0.345137,1.005682
480,4.000000,0.362039,0.345129,1.005234
481,4.008333,0.362054,0.345147,1.004750
482,4.016667,0.362072,0.345172,1.004213
