Format Version,1.21,Take Name,monitor_hatra_2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 02.55.24 PM,Total Frames in Take,1875,Total Exported Frames,1875,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Position,Position,Position
Frame,Time,X,Y,Z
245,2.041667,0.362715,0.335764,0.878744
246,2.050000,0.362715,0.335767,0.878742
247,2.058333,0.362722,0.335770,0.878745
248,2.066667,0.362721,0.335769,0.878739
249,2.075000,0.362721,0.335764,0.878744
250,2.083333,0.362713,0.335764,0.878743
251,2.091667,0.362719,0.335763,0.878742
252,2.100000,0.362722,0.335767,0.878745
253,2.108333,0.362722,0.335769,0.878742
254,2.116667,0.362714,0.335770,0.878740
255,2.125000,0.362721,0.335765,0.878742
256,2.133333,0.362718,0.335761,0.878742
257,2.141667,0.362720,0.335768,0.878746
258,2.150000,0.362721,0.335773,0.878741
259,2.158333,0.362713,0.335765,0.878743
260,2.166667,0.362714,0.335761,0.878743
261,2.175000,0.362718,0.335765,0.878743
262,2.183333,0.362723,0.335767,0.878743
263,2.191667,0.362717,0.335759,0.878741
264,2.200000,0.362720,0.335759,0.878743
265,2.208333,0.362716,0.335763,0.878744
266,2.216667,0.362717,0.335765,0.878743
267,2.225000,0.362713,0.335762,0.878740
268,2.233333,0.362721,0.335761,0.878741
269,2.241667,0.362716,0.335767,0.878748
270,2.250000,0.362720,0.335765,0.878743
271,2.258333,0.362718,0.335763,0.878744
272,2.266667,0.362722,0.335765,0.878739
273,2.275000,0.362721,0.335762,0.878741
274,2.283333,0.362719,0.335761,0.878749
275,2.291667,0.362719,0.335761,0.878745
276,2.300000,0.362723,0.335756,0.878739
277,2.308333,0.362715,0.335763,0.878740
278,2.316667,0.362721,0.335760,0.878745
279,2.325000,0.362718,0.335762,0.878740
280,2.333333,0.362721,0.335766,0.878741
281,2.341667,0.362716,0.335756,0.878739
282,2.350000,0.362719,0.335752,0.878745
283,2.358333,0.362719,0.335761,0.878744
284,2.366667,0.362718,0.335760,0.878744
285,2.375000,0.362723,0.335762,0.878748
286,2.383333,0.362725,0.335761,0.878745
287,2.391667,0.362720,0.335756,0.878744
288,2.400000,0.362715,0.335758,0.878744
289,2.408333,0.362720,0.335755,0.878745
290,2.416667,0.362719,0.335765,0.878746
291,2.425000,0.362720,0.335763,0.878743
292,2.433333,0.362720,0.335755,0.878744
293,2.441667,0.362718,0.335758,0.878742
294,2.450000,0.362718,0.335762,0.878745
295,2.458333,0.362724,0.335755,0.878748
296,2.466667,0.362721,0.335754,0.878748
297,2.475000,0.362719,0.335763,0.878746
298,2.483333,0.362717,0.335762,0.878741
299,2.491667,0.362721,0.335759,0.878747
300,2.500000,0.362725,0.335755,0.878748
301,2.508333,0.362714,0.335764,0.878744
302,2.516667,0.362720,0.335757,0.878743
303,2.525000,0.362718,0.335756,0.878745
304,2.533333,0.362713,0.335769,0.878752
305,2.541667,0.362743,0.335785,0.878760
306,2.550000,0.362713,0.335737,0.878730
307,2.558333,0.362724,0.335755,0.878750
308,2.566667,0.362696,0.335781,0.878750
309,2.575000,0.362734,0.335795,0.878753
310,2.583333,0.362717,0.335738,0.878739
